date,region,car_count,filled_count,un1170_count,un1987_count,total_gallons,un1170_gallons,un1987_gallons,total_barrels,un1170_barrels,un1987_barrels,car_count_7d_avg,car_count_14d_avg,car_count_30d_avg,un1170_count_7d_avg,un1170_count_14d_avg,un1170_count_30d_avg,un1987_count_7d_avg,un1987_count_14d_avg,un1987_count_30d_avg,total_gallons_7d_avg,total_gallons_14d_avg,total_gallons_30d_avg,un1170_gallons_7d_avg,un1170_gallons_14d_avg,un1170_gallons_30d_avg,un1987_gallons_7d_avg,un1987_gallons_14d_avg,un1987_gallons_30d_avg,total_barrels_7d_avg,total_barrels_14d_avg,total_barrels_30d_avg,un1170_barrels_7d_avg,un1170_barrels_14d_avg,un1170_barrels_30d_avg,un1987_barrels_7d_avg,un1987_barrels_14d_avg,un1987_barrels_30d_avg,region_display
2025-08-16,Arrived,184,13,13,172,5612364.0,391989.0,5220375.0,133627.71,9333.07,124294.64,128.43,134.57,140.67,7.71,6.36,10.27,121.71,129.21,131.37,3929603.29,4120811.36,4304485.33,230340.14,190258.29,309574.43,3699263.14,3930553.07,3994910.9,93561.98,98114.56,102487.75,5484.29,4529.96,7370.82,88077.69,93584.6,95116.93,Arrived
2025-08-18,Arrived,231,25,25,207,7062936.0,758340.0,6304596.0,168165.14,18055.71,150109.43,134.71,138.29,143.2,11.0,7.86,10.97,124.71,131.43,133.2,4121194.0,4235646.36,4381818.23,330011.57,236236.86,330818.77,3791182.43,3999409.5,4050999.47,98123.67,100848.72,104329.0,7857.42,5624.69,7876.64,90266.25,95224.04,96452.37,Arrived
2025-08-19,Arrived,91,0,1,90,2769860.0,30260.0,2739600.0,65949.05,720.48,65228.57,139.43,135.0,141.13,11.14,7.93,10.97,129.14,128.0,131.1,4260568.71,4132810.36,4318062.2,334334.43,238398.29,330816.77,3926234.29,3894412.07,3987245.43,101442.11,98400.25,102811.0,7960.34,5676.15,7876.59,93481.77,92724.1,94934.42,Arrived
2025-08-20,Arrived,61,0,2,60,1882258.0,60170.0,1822088.0,44815.67,1432.62,43383.05,132.86,128.0,134.5,11.0,7.86,7.77,122.71,121.07,127.67,4062625.86,3919117.5,4116553.0,332429.71,236224.0,233884.1,3730196.14,3682893.5,3882668.9,96729.19,93312.32,98013.17,7914.99,5624.38,5568.67,88814.19,87687.94,92444.5,Arrived
2025-08-21,Arrived,180,1,3,178,5506159.0,91210.0,5414949.0,131099.02,2171.67,128927.36,158.14,127.07,130.0,11.0,7.79,5.8,148.0,120.21,125.13,4832130.0,3890920.0,3979535.37,332716.86,234214.0,174112.1,4499413.14,3656706.0,3805423.27,115050.71,92640.95,94750.84,7921.83,5576.52,4145.53,107128.89,87064.43,90605.32,Arrived
2025-08-22,Arrived,1,0,1,0,30020.0,30020.0,0.0,714.76,714.76,0.0,149.0,115.71,127.03,10.43,7.36,5.53,139.29,109.21,122.4,4550300.71,3542503.5,3888673.03,315588.29,221154.0,166277.43,4234712.43,3321349.5,3722395.6,108340.49,84345.32,92587.45,7514.01,5265.57,3958.99,100826.49,79079.75,88628.47,Arrived
2025-08-23,Arrived,234,5,5,230,7155886.0,151370.0,7004516.0,170378.24,3604.05,166774.19,140.29,125.5,128.53,7.14,6.64,5.53,133.86,119.71,123.9,4288497.57,3840684.64,3934329.43,216194.14,199592.93,166305.77,4072303.43,3641091.71,3768023.67,102107.08,91444.87,93674.51,5147.48,4752.21,3959.66,96959.61,86692.66,89714.85,Arrived
2025-08-24,Arrived,58,0,1,58,1793984.0,28740.0,1765244.0,42713.9,684.29,42029.62,122.29,125.36,126.63,5.43,6.57,5.5,117.57,119.64,122.03,3743014.71,3836309.0,3876586.97,164301.43,197320.79,165257.77,3578713.29,3638988.21,3711329.2,89119.4,91340.69,92299.69,3911.94,4698.11,3934.71,85207.46,86642.58,88364.98,Arrived
2025-08-25,Arrived,137,2,2,136,4185931.0,60690.0,4125241.0,99665.02,1445.0,98220.02,108.86,121.79,128.07,2.14,6.57,5.43,107.43,116.07,123.53,3332014.0,3726604.0,3919446.13,64637.14,197324.36,163291.1,3267376.86,3529279.64,3756155.03,79333.67,88728.67,93320.15,1538.98,4698.2,3887.88,77794.69,84030.47,89432.26,Arrived
2025-08-26,Arrived,229,14,14,216,7004482.0,423547.0,6580935.0,166773.38,10084.45,156688.93,128.57,134.0,133.53,4.0,7.57,5.67,125.43,127.29,128.77,3936960.0,4098764.36,4085978.83,120821.0,227577.71,170336.0,3816139.0,3871186.64,3915642.83,93737.14,97589.63,97285.21,2876.69,5418.52,4055.62,90860.45,92171.11,93229.59,Arrived
2025-08-27,Arrived,241,1,10,232,7347608.0,288120.0,7059488.0,174943.05,6860.0,168083.05,154.29,143.57,138.43,5.14,8.07,6.0,150.0,136.36,133.33,4717724.29,4390175.07,4234763.2,153385.29,242907.5,179940.0,4564339.0,4147267.57,4054823.2,112326.77,104527.98,100827.7,3652.03,5783.51,4284.29,108674.74,98744.47,96543.41,Arrived
2025-08-28,Arrived,60,3,4,57,1847365.0,114150.0,1733215.0,43984.88,2717.86,41267.02,137.14,147.64,134.57,5.29,8.14,6.13,132.71,140.36,129.33,4195039.43,4513584.71,4116527.9,156662.43,244689.64,183745.0,4038377.0,4268895.07,3932782.9,99881.89,107466.3,98012.57,3730.06,5825.94,4374.88,96151.83,101640.36,93637.69,Arrived
2025-08-29,Arrived,94,1,1,94,2895147.0,30000.0,2865147.0,68932.07,714.29,68217.79,150.43,149.71,137.63,5.29,7.86,6.1,146.14,142.71,132.47,4604343.29,4577322.0,4211068.13,156659.57,236123.93,182780.33,4447683.71,4341198.07,4028287.8,109627.22,108983.86,100263.53,3729.99,5622.0,4351.91,105897.23,103361.86,95911.61,Arrived
2025-08-30,Arrived,95,0,0,95,2885293.0,0.0,2885293.0,68697.45,0.0,68697.45,130.57,135.43,134.13,4.57,5.86,6.07,126.86,130.36,128.97,3994258.57,4141378.07,4104218.5,135035.29,175614.71,181770.33,3859223.29,3965763.36,3922448.17,95101.39,98604.24,97719.49,3215.13,4181.3,4327.87,91886.27,94422.94,93391.62,Arrived
2025-08-31,Arrived,187,11,11,177,5712379.0,333285.0,5379094.0,136009.02,7935.36,128073.67,149.0,135.64,137.4,6.0,5.71,6.17,143.86,130.71,132.13,4554029.29,4148522.0,4203876.13,178541.71,171421.57,184847.93,4375487.57,3977100.43,4019028.2,108429.27,98774.33,100092.29,4250.99,4081.47,4401.14,104178.28,94692.87,95691.15,Arrived
2025-09-01,Arrived,156,1,2,155,4762398.0,60170.0,4702228.0,113390.43,1432.62,111957.81,151.71,130.29,133.37,6.0,4.07,6.23,146.57,127.0,128.03,4636381.71,3984197.86,4081218.63,178467.43,121552.29,186853.6,4457914.29,3862645.57,3894365.03,110390.04,94861.85,97171.87,4249.23,2894.1,4448.9,106140.82,91967.75,92722.98,Arrived
2025-09-02,Arrived,101,0,95,7,3101351.0,2889670.0,211681.0,73841.69,68801.67,5040.02,133.43,131.0,134.67,17.57,10.79,8.87,116.71,121.07,126.7,4078791.57,4007875.79,4121147.2,530770.71,325795.86,267111.93,3548020.86,3682079.93,3854035.27,97114.08,95425.61,98122.55,12637.4,7757.05,6359.81,84476.69,87668.57,91762.74,Arrived
2025-09-03,Arrived,156,0,93,64,4758771.0,2813716.0,1945055.0,113304.07,66993.24,46310.83,121.29,137.79,133.9,29.43,17.29,11.83,92.71,121.36,122.97,3708957.71,4213341.0,4097931.37,891570.14,522477.71,357081.13,2817387.57,3690863.29,3740850.23,88308.52,100317.64,97569.79,21227.86,12439.95,8501.93,67080.66,87877.7,89067.86,Arrived
2025-09-04,Arrived,130,0,55,76,3978315.0,1665570.0,2312745.0,94721.79,39656.43,55065.36,131.29,134.21,133.67,36.71,21.0,13.67,95.43,114.07,120.9,4013379.14,4104209.29,4090223.07,1113201.57,634932.0,412600.13,2900177.57,3469277.29,3677622.93,95556.65,97719.27,97386.26,26504.8,15117.43,9823.81,69051.85,82601.84,87562.45,Arrived
2025-09-05,Arrived,95,2,3,93,2937948.0,89241.0,2848707.0,69951.14,2124.79,67826.36,131.43,140.93,131.53,37.0,21.14,13.67,95.29,120.71,118.77,4019493.57,4311918.43,4025689.4,1121664.57,639162.07,412554.5,2897829.0,3672756.36,3613134.9,95702.23,102664.72,95849.75,26706.3,15218.15,9822.73,68995.93,87446.58,86027.02,Arrived
2025-09-06,Arrived,187,1,1,187,5726130.0,30000.0,5696130.0,136336.43,714.29,135622.14,144.57,137.57,131.33,37.14,20.86,13.57,108.43,117.64,118.67,4425327.43,4209793.0,4019862.93,1125950.29,630492.79,409576.17,3299377.14,3579300.21,3610286.77,105364.94,100233.17,95711.02,26808.34,15011.74,9751.81,78556.6,85221.43,85959.21,Arrived
2025-09-07,Arrived,202,6,6,197,6185870.0,175295.0,6010575.0,147282.62,4173.69,143108.93,146.71,147.86,132.73,36.43,21.21,13.53,111.29,127.57,120.1,4492969.0,4523499.14,4062463.57,1103380.29,640961.0,408324.0,3389588.71,3882538.14,3654139.57,106975.45,107702.36,96725.32,26270.96,15260.98,9722.0,80704.49,92441.38,87003.32,Arrived
2025-09-08,Arrived,239,4,4,236,7299590.0,120565.0,7179025.0,173799.76,2870.6,170929.17,158.57,155.14,137.47,36.71,21.36,13.17,122.86,134.71,125.2,4855425.0,4745903.36,4206404.9,1112008.14,645237.79,397235.33,3743416.86,4100665.57,3809169.57,115605.36,112997.7,100152.5,26476.39,15362.81,9457.99,89128.97,97634.89,90694.51,Arrived
2025-09-09,Arrived,6,0,2,4,182911.0,59041.0,123870.0,4355.02,1405.74,2949.29,145.0,139.21,135.67,23.43,20.5,13.17,122.43,119.57,123.37,4438505.0,4258648.29,4150660.5,707632.57,619201.64,397185.03,3730872.43,3639446.64,3753475.47,105678.69,101396.39,98825.25,16848.4,14742.9,9456.79,88830.3,86653.49,89368.46,Arrived
2025-09-10,Arrived,132,0,0,133,4050841.0,0.0,4050841.0,96448.6,0.0,96448.6,141.57,131.43,133.83,10.14,19.79,13.1,132.29,112.5,121.6,4337372.14,4023164.93,4094961.83,305673.14,598621.64,395163.7,4031699.0,3424543.29,3699798.13,103270.77,95789.64,97499.09,7277.93,14252.9,9408.66,95992.84,81536.75,88090.43,Arrived
2025-09-11,Arrived,94,0,0,94,2868788.0,0.0,2868788.0,68304.48,0.0,68304.48,136.43,133.86,135.03,2.29,19.5,13.1,134.86,115.14,122.77,4178868.29,4096123.71,4130780.2,67734.57,590468.07,395163.7,4111133.71,3505655.64,3735616.5,99496.86,97526.76,98351.91,1612.73,14058.77,9408.66,97884.14,83467.99,88943.25,Arrived
2025-09-12,Arrived,258,0,1,258,7887907.0,30130.0,7857777.0,187807.31,717.38,187089.93,159.71,145.57,140.07,2.0,19.5,13.03,158.43,126.86,127.87,4886005.29,4452749.43,4284781.83,59290.14,590477.36,393717.93,4826715.14,3862272.07,3891063.9,116333.46,106017.84,102018.61,1411.67,14058.99,9374.24,114921.79,91958.86,92644.38,Arrived
2025-09-13,Arrived,42,1,1,42,1311475.0,30000.0,1281475.0,31225.6,714.29,30511.31,139.0,141.79,141.37,2.0,19.57,12.97,137.71,123.07,129.23,4255340.29,4340333.86,4324510.0,59290.14,592620.21,391744.6,4196050.14,3747713.64,3932765.4,101317.63,103341.28,102964.52,1411.67,14110.01,9327.25,99905.96,89231.28,93637.27,Arrived
2025-09-14,Arrived,59,1,1,59,1830712.0,30000.0,1800712.0,43588.38,714.29,42874.1,118.57,132.64,141.17,1.29,18.86,12.83,118.0,114.64,129.17,3633174.86,4063071.93,4318772.9,38533.71,570957.0,387747.27,3594641.14,3492114.93,3931025.63,86504.16,96739.81,102827.93,917.47,13594.22,9232.08,85586.7,83145.6,93595.85,Arrived
2025-09-15,Arrived,97,0,2,96,2978290.0,60670.0,2917620.0,70911.67,1444.52,69467.14,98.29,128.43,134.57,1.0,18.86,11.97,98.0,110.43,123.43,3015846.29,3935635.64,4118432.3,29977.29,570992.71,361531.97,2985869.0,3364642.93,3756900.33,71805.87,93705.61,98057.91,713.75,13595.07,8607.91,71092.12,80110.55,89450.01,Arrived
2025-09-16,Arrived,80,0,1,80,2473770.0,30090.0,2443680.0,58899.29,716.43,58182.86,108.86,126.93,131.1,0.86,12.14,11.57,108.86,115.64,120.37,3343111.86,3890808.43,4013812.5,25841.43,366737.0,349468.67,3317270.43,3524071.43,3664343.83,79597.9,92638.3,95566.96,615.27,8731.84,8320.68,78982.63,83906.46,87246.28,Arrived
2025-09-17,Arrived,177,0,3,175,5402545.0,89830.0,5312715.0,128632.02,2138.81,126493.21,115.29,128.43,129.3,1.29,5.71,10.83,114.86,123.57,119.3,3536212.43,3936792.29,3958466.13,38674.29,172173.71,327185.0,3497538.14,3764618.57,3631281.13,84195.54,93733.15,94249.19,920.82,4099.38,7790.12,83274.72,89633.78,86459.08,Arrived
2025-09-18,Arrived,142,8,9,134,4353952.0,272430.0,4081522.0,103665.52,6486.43,97179.1,122.14,129.29,131.0,2.57,2.43,11.1,120.57,127.71,120.77,3748378.71,3963623.5,4011269.2,77592.86,72663.71,335257.33,3670785.86,3890959.79,3676011.87,89247.11,94371.99,95506.41,1847.45,1730.09,7982.32,87399.66,92641.9,87524.09,Arrived
2025-09-19,Arrived,88,0,0,89,2706998.0,0.0,2706998.0,64452.33,0.0,64452.33,97.86,128.79,131.9,2.43,2.21,11.03,96.43,127.43,121.73,3008248.86,3947127.07,4038760.53,73288.57,66289.36,333251.67,2934960.29,3880837.71,3705508.87,71624.97,93979.22,96160.96,1744.97,1578.32,7934.56,69880.01,92400.9,88226.4,Arrived
2025-09-21,Arrived,41,0,0,41,1249220.0,0.0,1249220.0,29743.33,0.0,29743.33,97.71,118.36,127.27,2.29,2.14,10.93,96.29,117.0,117.17,2999355.29,3627347.79,3896862.57,69002.86,64146.5,330211.33,2930352.43,3563201.29,3566651.23,71413.22,86365.42,92782.44,1642.93,1527.3,7862.18,69770.3,84838.13,84920.27,Arrived
2025-09-22,Arrived,188,6,8,181,5732865.0,242650.0,5490215.0,136496.79,5777.38,130719.4,116.14,117.36,133.5,3.29,2.29,11.17,113.71,115.86,123.2,3556805.71,3594990.29,4086957.4,99381.43,68957.57,337299.0,3457424.29,3526032.71,3749658.4,84685.85,85595.01,97308.51,2366.22,1641.85,8030.93,82319.62,83953.16,89277.58,Arrived
2025-09-23,Arrived,88,1,1,88,2699136.0,30420.0,2668716.0,64265.14,724.29,63540.86,114.86,106.57,128.63,3.14,2.07,11.03,112.57,105.29,118.47,3516926.57,3266386.43,3938399.07,95060.0,62518.64,333267.33,3421866.57,3203867.79,3605131.73,83736.35,77771.11,93771.41,2263.33,1488.54,7934.94,81473.01,76282.57,85836.47,Arrived
2025-09-24,Arrived,156,5,7,150,4772653.0,210220.0,4562433.0,113634.6,5005.24,108629.36,125.71,117.29,131.9,4.0,2.43,11.23,122.57,115.71,121.53,3845338.43,3594225.14,4037688.03,120792.86,73317.14,339316.67,3724545.57,3520908.0,3698371.37,91555.68,85576.79,96135.43,2876.02,1745.65,8078.97,88679.66,83831.14,88056.46,Arrived
2025-09-25,Arrived,37,0,1,36,1123550.0,30330.0,1093220.0,26751.19,722.14,26029.05,105.71,110.5,128.57,3.71,2.5,11.2,102.71,108.79,118.2,3234053.43,3385132.93,3935608.67,112292.86,75483.57,338304.67,3121760.57,3309649.36,3597304.0,77001.27,80598.4,93704.97,2673.64,1797.23,8054.87,74327.63,78801.18,85650.1,Arrived
2025-09-26,Arrived,2,0,2,0,59310.0,59310.0,0.0,1412.14,1412.14,0.0,85.71,103.93,121.0,2.71,2.64,10.8,83.57,102.07,111.0,2620533.14,3184455.93,3704102.93,81847.14,79720.0,326163.43,2538686.0,3104735.93,3377939.5,62393.65,75820.38,88192.93,1948.74,1898.1,7765.8,60444.9,73922.28,80427.13,Arrived
2025-09-27,Arrived,271,22,23,249,8252747.0,702130.0,7550617.0,196493.98,16717.38,179776.6,111.86,104.86,122.0,6.0,4.21,11.23,106.43,101.43,111.57,3412783.0,3210515.93,3734274.23,182151.43,127720.0,339963.77,3230631.57,3082795.93,3394310.47,81256.74,76440.86,88911.29,4336.94,3040.95,8094.38,76919.8,73399.9,80816.92,Arrived
2025-09-29,Arrived,64,0,0,65,1974196.0,0.0,1974196.0,47004.67,0.0,47004.67,115.14,106.43,122.13,6.0,4.14,11.1,109.86,103.07,111.83,3516351.0,3257853.14,3738501.93,182151.43,125577.14,336158.77,3334199.57,3132276.0,3402343.17,83722.64,77567.93,89011.95,4336.94,2989.93,8003.78,79385.71,74578.0,81008.17,Arrived
2025-09-30,Arrived,82,0,1,82,2498196.0,29090.0,2469106.0,59480.86,692.62,58788.24,100.0,108.07,121.73,5.0,4.14,11.1,95.71,104.71,111.43,3054255.43,3305530.57,3725270.23,151642.86,125512.14,336128.43,2902612.57,3180018.43,3389141.8,72720.37,78703.11,88696.91,3610.54,2988.38,8003.06,69109.83,75714.73,80693.85,Arrived
2025-10-01,Arrived,89,0,0,90,2733529.0,0.0,2733529.0,65084.02,0.0,65084.02,100.14,107.5,121.53,4.86,4.0,11.1,96.0,104.29,111.27,3059168.71,3288047.64,3720211.43,147297.14,121178.57,336128.43,2911871.57,3166869.07,3384083.0,72837.35,78286.85,88576.46,3507.07,2885.2,8003.06,69330.28,75401.64,80573.41,Arrived
2025-10-02,Arrived,163,8,8,156,4969367.0,242164.0,4727203.0,118318.26,5765.81,112552.45,101.14,113.43,120.73,5.0,4.5,11.0,96.86,109.71,110.57,3087270.71,3466304.57,3695444.37,151860.57,136326.71,333091.07,2935410.14,3329977.86,3362353.3,73506.45,82531.06,87986.77,3615.73,3245.87,7930.74,69890.72,79285.19,80056.03,Arrived
2025-10-03,Arrived,237,3,4,234,7225941.0,120750.0,7105191.0,172046.21,2875.0,169171.21,129.71,117.71,123.43,5.43,4.57,11.07,125.14,113.93,113.2,3959040.86,3596547.14,3777562.47,164777.71,138535.29,335110.4,3794263.14,3458011.86,3442452.07,94262.88,85632.07,89941.96,3923.28,3298.46,7978.82,90339.6,82333.62,81963.14,Arrived
2025-10-04,Arrived,155,0,2,154,4743178.0,60200.0,4682978.0,112932.81,1433.33,111499.48,151.57,118.64,125.23,5.43,4.07,7.97,147.14,115.36,118.1,4628164.86,3624349.0,3832290.03,164904.86,123376.0,240794.73,4463260.0,3500973.0,3591495.3,110194.4,86294.02,91245.0,3926.31,2937.52,5733.21,106268.1,83356.5,85511.79,Arrived
2025-10-05,Arrived,44,0,0,45,1374100.0,0.0,1374100.0,32716.67,0.0,32716.67,119.14,115.5,121.5,2.14,4.07,4.87,118.0,112.21,117.47,3645501.0,3529142.0,3719467.67,64600.57,123376.0,147004.2,3580900.43,3405766.0,3572463.47,86797.64,84027.19,88558.75,1538.11,2937.52,3500.1,85259.53,81089.67,85058.66,Arrived
2025-10-06,Arrived,68,0,0,69,2098182.0,0.0,2098182.0,49956.71,0.0,49956.71,119.71,117.43,119.43,2.14,4.07,3.03,118.57,114.21,117.23,3663213.29,3589782.14,3656796.57,64600.57,123376.0,91485.2,3598612.71,3466406.14,3565311.37,87219.36,85471.0,87066.58,1538.11,2937.52,2178.22,85681.25,82533.48,84888.37,Arrived
2025-10-07,Arrived,187,1,1,187,5691005.0,30150.0,5660855.0,135500.12,717.86,134782.26,134.71,117.36,122.5,2.14,3.57,2.97,133.57,114.64,120.37,4119328.86,3586792.14,3748565.13,64752.0,108197.43,89515.5,4054576.86,3478594.71,3659049.63,98079.26,85399.81,89251.55,1541.71,2576.13,2131.32,96537.54,82823.68,87120.23,Arrived
2025-10-08,Arrived,187,1,2,186,5723067.0,61230.0,5661837.0,136263.5,1457.86,134805.64,148.71,124.43,122.5,2.43,3.64,3.0,147.29,121.64,120.33,4546405.71,3802787.21,3748463.03,73499.14,110398.14,90556.5,4472906.57,3692389.07,3657906.53,108247.75,90542.55,89249.12,1749.98,2628.53,2156.11,106497.77,87914.03,87093.01,Arrived
2025-10-09,Arrived,72,1,1,72,2225470.0,30320.0,2195150.0,52987.38,721.9,52265.48,135.71,118.43,118.17,1.43,3.21,2.83,135.29,116.07,116.17,4154420.43,3620845.57,3616449.7,43235.71,97548.14,85724.0,4111184.71,3523297.43,3530725.7,98914.77,86210.61,86105.95,1029.42,2322.57,2041.05,97885.35,83888.03,84064.9,Arrived
2025-10-10,Arrived,94,2,3,92,2883884.0,90710.0,2793174.0,68663.9,2159.76,66504.14,115.29,122.5,113.33,1.29,3.36,2.8,115.0,120.07,111.37,3534126.57,3746583.71,3469259.5,38944.29,101861.0,84728.83,3495182.29,3644722.71,3384530.67,84145.87,89204.37,82601.42,927.24,2425.26,2017.35,83218.63,86779.11,80584.06,Arrived
2025-10-11,Arrived,175,0,2,174,5358987.0,60850.0,5298137.0,127594.93,1448.81,126146.12,118.14,134.86,118.97,1.29,3.36,2.8,117.86,132.5,117.03,3622099.29,4125132.07,3641795.37,39037.14,101971.0,84789.13,3583062.14,4023161.07,3557006.23,86240.46,98217.43,86709.41,929.46,2427.88,2018.79,85311.0,95789.55,84690.62,Arrived
2025-10-12,Arrived,43,0,0,44,1339481.0,0.0,1339481.0,31892.4,0.0,31892.4,118.0,118.57,116.0,1.29,1.71,2.8,117.71,117.86,114.07,3617153.71,3631327.36,3551416.7,39037.14,51818.86,84789.13,3578116.57,3579508.5,3466627.57,86122.71,86460.17,84557.54,929.46,1233.78,2018.79,85193.25,85226.39,82538.75,Arrived
2025-10-13,Arrived,189,0,1,189,5770237.0,30400.0,5739837.0,137386.6,723.81,136662.79,135.29,127.5,119.17,1.43,1.79,2.83,134.86,126.71,117.23,4141733.0,3902473.14,3648131.67,43380.0,53990.29,85802.47,4098353.0,3848482.86,3562329.2,98612.69,92916.03,86860.28,1032.86,1285.48,2042.92,97579.83,91630.54,84817.36,Arrived
2025-10-14,Arrived,2,0,0,2,60450.0,0.0,60450.0,1439.29,0.0,1439.29,108.86,121.79,110.63,1.29,1.71,2.8,108.43,121.0,108.7,3337368.0,3728348.43,3387216.43,39072.86,51912.43,84798.13,3298295.14,3676436.0,3302418.3,79461.14,88770.2,80648.01,930.31,1236.01,2019.0,78530.84,87534.19,78629.01,Arrived
2025-10-16,Arrived,93,2,2,92,2859509.0,62090.0,2797419.0,68083.55,1478.33,66605.21,95.43,122.07,112.33,1.29,1.86,2.83,95.0,121.14,110.37,2928288.29,3737347.0,3438817.57,39195.71,56347.43,85867.8,2889092.57,3680999.57,3352949.77,69721.15,88984.45,81876.61,933.23,1341.6,2044.47,68787.92,87642.85,79832.14,Arrived
2025-10-17,Arrived,3,0,3,1,120580.0,90490.0,30090.0,2870.95,2154.52,716.43,85.57,110.64,110.47,1.57,1.5,2.9,84.86,110.07,108.43,2627589.71,3391005.07,3381813.17,47791.43,45513.57,87884.13,2579798.29,3345491.5,3293929.03,62561.66,80738.22,80519.36,1137.89,1083.66,2092.48,61423.77,79654.56,78426.88,Arrived
2025-10-18,Arrived,146,7,7,140,4477164.0,212700.0,4264464.0,106599.14,5064.29,101534.86,93.0,104.14,112.1,2.14,1.71,3.07,91.71,103.36,109.9,2855201.14,3194663.86,3431775.63,65218.57,52081.43,92951.8,2789982.57,3142582.43,3338823.83,67980.98,76063.42,81708.94,1552.82,1240.03,2213.14,66428.16,74823.39,79495.81,Arrived
2025-10-19,Arrived,96,0,0,97,2955990.0,0.0,2955990.0,70380.71,0.0,70380.71,81.71,99.93,112.63,1.86,1.57,3.03,80.71,99.29,110.47,2511915.86,3067007.57,3447849.63,56525.71,47781.43,91948.8,2455390.14,3019226.14,3355900.83,59807.52,73023.99,82091.66,1345.85,1137.65,2189.26,58461.67,71886.34,79902.4,Arrived
2025-10-20,Arrived,2,0,0,2,61030.0,0.0,61030.0,1453.1,0.0,1453.1,75.86,96.93,106.8,1.86,1.57,2.93,74.71,96.21,104.7,2329280.0,2973216.86,3269799.13,56525.71,47781.43,88954.47,2272754.29,2925435.43,3180844.67,55459.05,70790.88,77852.36,1345.85,1137.65,2117.96,54113.2,69653.22,75734.4,Arrived
2025-10-21,Arrived,44,0,0,44,1339242.0,0.0,1339242.0,31886.71,0.0,31886.71,55.14,95.21,103.53,1.71,1.57,2.63,54.0,94.43,101.7,1696280.71,2919006.86,3169308.8,52182.86,47781.43,79873.47,1644097.86,2871225.43,3089435.33,40387.64,69500.16,75459.73,1242.45,1137.65,1901.75,39145.19,68362.51,73557.98,Arrived
2025-10-22,Arrived,273,16,17,257,8335776.0,516340.0,7819436.0,198470.86,12293.81,186177.05,93.86,101.36,109.7,4.14,2.71,3.2,90.43,99.43,107.3,2878470.14,3107919.07,3356934.73,125945.71,82509.29,97084.8,2752524.43,3025409.79,3259849.93,68535.0,73998.07,79927.02,2998.71,1964.51,2311.54,65536.3,72033.57,77615.47,Arrived
2025-10-23,Arrived,93,0,0,94,2857242.0,0.0,2857242.0,68029.57,0.0,68029.57,93.86,94.64,111.43,3.86,2.57,3.2,90.71,92.86,109.07,2878146.29,2903217.29,3410535.47,117075.71,78135.71,97084.8,2761070.57,2825081.57,3313450.67,68527.29,69124.22,81203.23,2787.52,1860.37,2311.54,65739.78,67263.85,78891.68,Arrived
2025-10-24,Arrived,254,1,1,254,7729419.0,30440.0,7698979.0,184033.79,724.76,183309.02,129.71,107.64,113.63,3.57,2.57,2.97,126.86,105.86,111.5,3965123.29,3296356.5,3477087.27,108497.14,78144.29,90011.13,3856626.14,3218212.21,3387076.13,94407.7,78484.68,82787.79,2583.27,1860.58,2143.12,91824.43,76624.1,80644.67,Arrived
2025-10-25,Arrived,61,1,1,61,1903460.0,30310.0,1873150.0,45320.48,721.67,44598.81,117.57,105.29,112.73,2.71,2.43,2.97,115.57,103.64,110.6,3597451.29,3226326.21,3450564.73,82441.43,73830.0,90007.47,3515009.86,3152496.21,3360557.27,85653.6,76817.29,82156.3,1962.89,1757.86,2143.03,83690.71,75059.43,80013.27,Arrived
2025-10-26,Arrived,101,0,0,102,3113884.0,0.0,3113884.0,74140.1,0.0,74140.1,118.29,100.0,110.9,2.71,2.29,2.73,116.29,98.5,109.0,3620007.57,3065961.71,3395272.43,82441.43,69483.57,83000.13,3537566.14,2996478.14,3312272.3,86190.66,72999.09,80839.82,1962.89,1654.37,1976.19,84227.77,71344.72,78863.63,Arrived
