car_id,detection_time,sensor,cubic_capacity,sighting_id
TILX0000637344,2025-09-08 06:10:47.485000+00:00,"Phelan, BC",6351.0,3695910
TILX0000638276,2025-09-08 06:10:47.485000+00:00,"Phelan, BC",6351.0,3695910
TILX0000636200,2025-09-08 06:10:47.485000+00:00,"Phelan, BC",6351.0,3695910
TILX0000636338,2025-09-08 06:10:47.485000+00:00,"Phelan, BC",6351.0,3695910
CRDX0000015093,2025-09-08 06:10:47.485000+00:00,"Phelan, BC",6300.0,3695910
SHPX0000464429,2025-09-08 06:10:47.485000+00:00,"Phelan, BC",6224.0,3695910
TILX0000636754,2025-09-08 06:10:47.485000+00:00,"Phelan, BC",6351.0,3695910
TILX0000637307,2025-09-08 06:10:47.485000+00:00,"Phelan, BC",6351.0,3695910
TILX0000650464,2025-09-08 06:10:47.485000+00:00,"Phelan, BC",6351.0,3695910
TILX0000638231,2025-09-08 06:10:47.485000+00:00,"Phelan, BC",6351.0,3695910
TILX0000638224,2025-09-09 10:24:30.417000+00:00,"Phelan, BC",6351.0,3701933
TILX0000638009,2025-09-09 10:24:30.417000+00:00,"Phelan, BC",6351.0,3701933
TILX0000638007,2025-09-09 10:24:30.417000+00:00,"Phelan, BC",6351.0,3701933
TILX0000639022,2025-09-09 10:24:30.417000+00:00,"Phelan, BC",6351.0,3701933
TILX0000636330,2025-09-09 10:24:30.417000+00:00,"Phelan, BC",6351.0,3701933
TILX0000638597,2025-09-09 10:24:30.417000+00:00,"Phelan, BC",6351.0,3701933
CRDX0000015022,2025-09-09 10:24:30.417000+00:00,"Phelan, BC",6300.0,3701933
TILX0000637961,2025-09-09 10:24:30.417000+00:00,"Phelan, BC",6351.0,3701933
TILX0000636218,2025-09-09 10:24:30.417000+00:00,"Phelan, BC",6351.0,3701933
TILX0000637919,2025-09-09 10:24:30.417000+00:00,"Phelan, BC",6351.0,3701933
TILX0000639594,2025-09-09 10:24:30.417000+00:00,"Phelan, BC",6351.0,3701933
TILX0000638012,2025-09-09 10:24:30.417000+00:00,"Phelan, BC",6351.0,3701933
TILX0000638189,2025-09-09 10:24:30.417000+00:00,"Phelan, BC",6351.0,3701933
TILX0000636262,2025-09-09 10:24:30.417000+00:00,"Phelan, BC",6351.0,3701933
TILX0000638028,2025-09-09 10:24:30.417000+00:00,"Phelan, BC",6351.0,3701933
TILX0000637949,2025-09-09 10:24:30.417000+00:00,"Phelan, BC",6351.0,3701933
TILX0000638019,2025-09-09 10:24:30.417000+00:00,"Phelan, BC",6351.0,3701933
CRDX0000015180,2025-09-09 10:24:30.417000+00:00,"Phelan, BC",6351.0,3701933
TILX0000637984,2025-09-09 10:24:30.417000+00:00,"Phelan, BC",6351.0,3701933
TILX0000638698,2025-09-09 10:24:30.417000+00:00,"Phelan, BC",6351.0,3701933
TILX0000636240,2025-09-09 10:24:30.417000+00:00,"Phelan, BC",6351.0,3701933
TILX0000640071,2025-09-09 10:24:30.417000+00:00,"Phelan, BC",6351.0,3701933
TILX0000638039,2025-09-09 10:24:30.417000+00:00,"Phelan, BC",6351.0,3701933
TILX0000637925,2025-09-09 10:24:30.417000+00:00,"Phelan, BC",6351.0,3701933
TILX0000639002,2025-09-09 10:24:30.417000+00:00,"Phelan, BC",6351.0,3701933
TILX0000637429,2025-09-09 10:24:30.417000+00:00,"Phelan, BC",6351.0,3701933
TILX0000639190,2025-09-09 10:24:30.417000+00:00,"Phelan, BC",6351.0,3701933
SHPX0000464417,2025-09-09 10:24:30.417000+00:00,"Phelan, BC",6224.0,3701933
CRDX0000015013,2025-09-09 10:24:30.417000+00:00,"Phelan, BC",6300.0,3701933
SHPX0000464452,2025-09-09 10:24:30.417000+00:00,"Phelan, BC",6224.0,3701933
TILX0000637990,2025-09-09 10:24:30.417000+00:00,"Phelan, BC",6351.0,3701933
TILX0000636351,2025-09-09 10:24:30.417000+00:00,"Phelan, BC",6351.0,3701933
TILX0000640041,2025-09-09 10:24:30.417000+00:00,"Phelan, BC",6351.0,3701933
TILX0000639004,2025-09-09 10:24:30.417000+00:00,"Phelan, BC",6351.0,3701933
TILX0000639288,2025-09-09 10:24:30.417000+00:00,"Phelan, BC",6351.0,3701933
SHPX0000464408,2025-09-09 10:24:30.417000+00:00,"Phelan, BC",6224.0,3701933
TILX0000639013,2025-09-09 10:24:30.417000+00:00,"Phelan, BC",6351.0,3701933
TILX0000637407,2025-09-09 10:24:30.417000+00:00,"Phelan, BC",6351.0,3701933
TILX0000637983,2025-09-09 10:24:30.417000+00:00,"Phelan, BC",6351.0,3701933
TILX0000637965,2025-09-09 10:24:30.417000+00:00,"Phelan, BC",6351.0,3701933
TILX0000638242,2025-09-09 10:24:30.417000+00:00,"Phelan, BC",6351.0,3701933
TILX0000640470,2025-09-09 10:24:30.417000+00:00,"Phelan, BC",6351.0,3701933
SHPX0000464434,2025-09-09 10:24:30.417000+00:00,"Phelan, BC",6224.0,3701933
TILX0000636226,2025-09-09 10:24:30.417000+00:00,"Phelan, BC",6351.0,3701933
TILX0000639282,2025-09-09 10:24:30.417000+00:00,"Phelan, BC",6351.0,3701933
TILX0000637998,2025-09-09 10:24:30.417000+00:00,"Phelan, BC",6351.0,3701933
DOWX0000062107,2025-09-10 20:23:15.656000+00:00,"Phelan, BC",6270.0,3709856
NCIX0000007789,2025-09-10 20:23:15.656000+00:00,"Phelan, BC",6400.0,3709856
CCBX0000072291,2025-09-10 20:23:15.656000+00:00,"Phelan, BC",6221.0,3709856
SOXX0000091434,2025-09-10 20:23:15.656000+00:00,"Phelan, BC",6250.0,3709856
CCBX0000071435,2025-09-10 20:23:15.656000+00:00,"Phelan, BC",6221.0,3709856
DOWX0000067150,2025-09-10 20:23:15.656000+00:00,"Phelan, BC",6241.0,3709856
CCBX0000072662,2025-09-10 20:23:15.656000+00:00,"Phelan, BC",6221.0,3709856
DOWX0000067043,2025-09-10 20:23:15.656000+00:00,"Phelan, BC",6241.0,3709856
AOKX0000091311,2025-09-10 20:23:15.656000+00:00,"Phelan, BC",6250.0,3709856
CCBX0000059590,2025-09-10 20:23:15.656000+00:00,"Phelan, BC",6200.0,3709856
DOWX0000060755,2025-09-10 20:23:15.656000+00:00,"Phelan, BC",6241.0,3709856
DOWX0000069466,2025-09-10 20:23:15.656000+00:00,"Phelan, BC",6224.0,3709856
AOKX0000091326,2025-09-10 20:23:15.656000+00:00,"Phelan, BC",6250.0,3709856
SOXX0000620815,2025-09-10 20:23:15.656000+00:00,"Phelan, BC",6250.0,3709856
CCBX0000071522,2025-09-10 20:23:15.656000+00:00,"Phelan, BC",6221.0,3709856
CCBX0000071765,2025-09-10 20:23:15.656000+00:00,"Phelan, BC",6221.0,3709856
CCBX0000071440,2025-09-10 20:23:15.656000+00:00,"Phelan, BC",6221.0,3709856
DOWX0000022732,2025-09-10 20:23:15.656000+00:00,"Phelan, BC",6241.0,3709856
SOXX0000620872,2025-09-10 20:23:15.656000+00:00,"Phelan, BC",6250.0,3709856
DOWX0000022683,2025-09-10 20:23:15.656000+00:00,"Phelan, BC",6241.0,3709856
IARX0000622586,2025-09-10 20:23:15.656000+00:00,"Phelan, BC",6241.0,3709856
SOXX0000620863,2025-09-10 20:23:15.656000+00:00,"Phelan, BC",6250.0,3709856
DOWX0000069579,2025-09-10 20:23:15.656000+00:00,"Phelan, BC",6224.0,3709856
CCBX0000072671,2025-09-10 20:23:15.656000+00:00,"Phelan, BC",6221.0,3709856
CCBX0000072861,2025-09-10 20:23:15.656000+00:00,"Phelan, BC",6221.0,3709856
NCIX0000006412,2025-09-10 20:23:15.656000+00:00,"Phelan, BC",6400.0,3709856
NCLX0000000040,2025-09-10 20:23:15.656000+00:00,"Phelan, BC",6245.0,3709856
NCLX0000000267,2025-09-10 20:23:15.656000+00:00,"Phelan, BC",6245.0,3709856
NCIX0000006489,2025-09-10 20:23:15.656000+00:00,"Phelan, BC",6400.0,3709856
DCLX0000008105,2025-09-10 20:23:15.656000+00:00,"Phelan, BC",6245.0,3709856
NCIX0000220873,2025-09-10 20:23:15.656000+00:00,"Phelan, BC",6400.0,3709856
DOWX0000067440,2025-09-10 20:23:15.656000+00:00,"Phelan, BC",6241.0,3709856
CCBX0000071353,2025-09-10 20:23:15.656000+00:00,"Phelan, BC",6270.0,3709856
DOWX0000067387,2025-09-10 20:23:15.656000+00:00,"Phelan, BC",6241.0,3709856
CCBX0000072607,2025-09-10 20:23:15.656000+00:00,"Phelan, BC",6221.0,3709856
CCBX0000072177,2025-09-10 20:23:15.656000+00:00,"Phelan, BC",6221.0,3709856
DOWX0000062039,2025-09-10 20:23:15.656000+00:00,"Phelan, BC",6270.0,3709856
MULX0000052320,2025-09-10 20:23:15.656000+00:00,"Phelan, BC",6224.0,3709856
NCIX0000220387,2025-09-10 20:23:15.656000+00:00,"Phelan, BC",6400.0,3709856
DOWX0000068744,2025-09-10 20:23:15.656000+00:00,"Phelan, BC",6224.0,3709856
DOWX0000060668,2025-09-10 20:23:15.656000+00:00,"Phelan, BC",6241.0,3709856
DOWX0000069445,2025-09-10 20:23:15.656000+00:00,"Phelan, BC",6224.0,3709856
DOWX0000068769,2025-09-10 20:23:15.656000+00:00,"Phelan, BC",6224.0,3709856
TILX0000638750,2025-09-11 22:38:51.446000+00:00,"Phelan, BC",6351.0,3716020
TILX0000638567,2025-09-11 22:38:51.446000+00:00,"Phelan, BC",6351.0,3716020
TILX0000639537,2025-09-11 22:38:51.446000+00:00,"Phelan, BC",6351.0,3716020
CRDX0000015034,2025-09-11 22:38:51.446000+00:00,"Phelan, BC",6300.0,3716020
SHPX0000464490,2025-09-11 22:38:51.446000+00:00,"Phelan, BC",6224.0,3716020
TILX0000636232,2025-09-11 22:38:51.446000+00:00,"Phelan, BC",6351.0,3716020
TILX0000637777,2025-09-11 22:38:51.446000+00:00,"Phelan, BC",6351.0,3716020
CRDX0000015072,2025-09-11 22:38:51.446000+00:00,"Phelan, BC",6300.0,3716020
CRDX0000015017,2025-09-11 22:38:51.446000+00:00,"Phelan, BC",6300.0,3716020
CRDX0000015068,2025-09-11 22:38:51.446000+00:00,"Phelan, BC",6300.0,3716020
TILX0000640048,2025-09-11 22:38:51.446000+00:00,"Phelan, BC",6351.0,3716020
CRDX0000015089,2025-09-11 22:38:51.446000+00:00,"Phelan, BC",6300.0,3716020
TILX0000648288,2025-09-11 22:38:51.446000+00:00,"Phelan, BC",6351.0,3716020
TILX0000636078,2025-09-11 22:38:51.446000+00:00,"Phelan, BC",6351.0,3716020
TILX0000637958,2025-09-11 22:38:51.446000+00:00,"Phelan, BC",6351.0,3716020
TILX0000637960,2025-09-11 22:38:51.446000+00:00,"Phelan, BC",6351.0,3716020
TILX0000638267,2025-09-11 22:38:51.446000+00:00,"Phelan, BC",6351.0,3716020
CRDX0000015096,2025-09-11 22:38:51.446000+00:00,"Phelan, BC",6300.0,3716020
TILX0000637775,2025-09-11 22:38:51.446000+00:00,"Phelan, BC",6351.0,3716020
TILX0000639576,2025-09-11 22:38:51.446000+00:00,"Phelan, BC",6351.0,3716020
TILX0000642447,2025-09-11 22:38:51.446000+00:00,"Phelan, BC",6351.0,3716020
SHPX0000464472,2025-09-11 22:38:51.446000+00:00,"Phelan, BC",6224.0,3716020
TILX0000636040,2025-09-11 22:38:51.446000+00:00,"Phelan, BC",6351.0,3716020
TILX0000636176,2025-09-11 22:38:51.446000+00:00,"Phelan, BC",6351.0,3716020
TILX0000639285,2025-09-11 22:38:51.446000+00:00,"Phelan, BC",6351.0,3716020
CRDX0000015082,2025-09-11 22:38:51.446000+00:00,"Phelan, BC",6300.0,3716020
TILX0000637781,2025-09-11 22:38:51.446000+00:00,"Phelan, BC",6351.0,3716020
TILX0000638255,2025-09-11 22:38:51.446000+00:00,"Phelan, BC",6351.0,3716020
TILX0000642458,2025-09-11 22:38:51.446000+00:00,"Phelan, BC",6351.0,3716020
TILX0000636227,2025-09-11 22:38:51.446000+00:00,"Phelan, BC",6351.0,3716020
TILX0000637976,2025-09-11 22:38:51.446000+00:00,"Phelan, BC",6351.0,3716020
TILX0000638773,2025-09-11 22:38:51.446000+00:00,"Phelan, BC",6351.0,3716020
TILX0000640066,2025-09-11 22:38:51.446000+00:00,"Phelan, BC",6351.0,3716020
TILX0000636786,2025-09-11 22:38:51.446000+00:00,"Phelan, BC",6351.0,3716020
TILX0000638205,2025-09-11 22:38:51.446000+00:00,"Phelan, BC",6351.0,3716020
TILX0000638632,2025-09-11 22:38:51.446000+00:00,"Phelan, BC",6351.0,3716020
TILX0000639403,2025-09-11 22:38:51.446000+00:00,"Phelan, BC",6351.0,3716020
TILX0000638204,2025-09-11 22:38:51.446000+00:00,"Phelan, BC",6351.0,3716020
TILX0000638800,2025-09-11 22:38:51.446000+00:00,"Phelan, BC",6351.0,3716020
TILX0000639289,2025-09-11 22:38:51.446000+00:00,"Phelan, BC",6351.0,3716020
CRDX0000015094,2025-09-11 22:38:51.446000+00:00,"Phelan, BC",6300.0,3716020
TILX0000637963,2025-09-11 22:38:51.446000+00:00,"Phelan, BC",6351.0,3716020
TILX0000638279,2025-09-11 22:38:51.446000+00:00,"Phelan, BC",6351.0,3716020
TILX0000637904,2025-09-11 22:38:51.446000+00:00,"Phelan, BC",6351.0,3716020
TILX0000636357,2025-09-11 22:38:51.446000+00:00,"Phelan, BC",6351.0,3716020
TILX0000637334,2025-09-11 22:38:51.446000+00:00,"Phelan, BC",6351.0,3716020
TILX0000638811,2025-09-11 22:38:51.446000+00:00,"Phelan, BC",6351.0,3716020
TILX0000637908,2025-09-11 22:38:51.446000+00:00,"Phelan, BC",6351.0,3716020
TILX0000637947,2025-09-11 22:38:51.446000+00:00,"Phelan, BC",6351.0,3716020
CRDX0000015048,2025-09-11 22:38:51.446000+00:00,"Phelan, BC",6300.0,3716020
TILX0000637939,2025-09-11 22:38:51.446000+00:00,"Phelan, BC",6351.0,3716020
TILX0000637942,2025-09-11 22:38:51.446000+00:00,"Phelan, BC",6351.0,3716020
MULX0000200396,2025-09-13 06:13:23.775000+00:00,"Phelan, BC",6250.0,3723153
DOWX0000067590,2025-09-13 06:13:23.775000+00:00,"Phelan, BC",6241.0,3723153
TIMX0000053449,2025-09-13 06:13:23.775000+00:00,"Phelan, BC",6424.0,3723153
DOWX0000060247,2025-09-13 06:13:23.775000+00:00,"Phelan, BC",6241.0,3723153
DOWX0000060812,2025-09-13 06:13:23.775000+00:00,"Phelan, BC",6241.0,3723153
CCBX0000072099,2025-09-13 06:13:23.775000+00:00,"Phelan, BC",6221.0,3723153
MULX0000200901,2025-09-13 06:13:23.775000+00:00,"Phelan, BC",6250.0,3723153
CCBX0000071114,2025-09-13 06:13:23.775000+00:00,"Phelan, BC",6270.0,3723153
DOWX0000069628,2025-09-13 06:13:23.775000+00:00,"Phelan, BC",6224.0,3723153
TILX0000640520,2025-09-13 23:08:50.741000+00:00,"Phelan, BC",6351.0,3726904
TILX0000639380,2025-09-13 23:08:50.741000+00:00,"Phelan, BC",6351.0,3726904
SHPX0000464439,2025-09-13 23:08:50.741000+00:00,"Phelan, BC",6224.0,3726904
TILX0000638253,2025-09-13 23:08:50.741000+00:00,"Phelan, BC",6351.0,3726904
SHPX0000464451,2025-09-13 23:08:50.741000+00:00,"Phelan, BC",6224.0,3726904
TILX0000640328,2025-09-13 23:08:50.741000+00:00,"Phelan, BC",6351.0,3726904
TILX0000636088,2025-09-13 23:08:50.741000+00:00,"Phelan, BC",6351.0,3726904
TILX0000640475,2025-09-13 23:08:50.741000+00:00,"Phelan, BC",6351.0,3726904
TILX0000636229,2025-09-13 23:08:50.741000+00:00,"Phelan, BC",6351.0,3726904
TILX0000638187,2025-09-13 23:08:50.741000+00:00,"Phelan, BC",6351.0,3726904
TILX0000638763,2025-09-13 23:08:50.741000+00:00,"Phelan, BC",6351.0,3726904
TILX0000637931,2025-09-13 23:08:50.741000+00:00,"Phelan, BC",6351.0,3726904
TILX0000637395,2025-09-13 23:08:50.741000+00:00,"Phelan, BC",6351.0,3726904
TILX0000635999,2025-09-13 23:08:50.741000+00:00,"Phelan, BC",6351.0,3726904
TILX0000638015,2025-09-13 23:08:50.741000+00:00,"Phelan, BC",6351.0,3726904
CRDX0000015162,2025-09-13 23:08:50.741000+00:00,"Phelan, BC",6351.0,3726904
TILX0000638010,2025-09-13 23:08:50.741000+00:00,"Phelan, BC",6351.0,3726904
TILX0000638008,2025-09-13 23:08:50.741000+00:00,"Phelan, BC",6351.0,3726904
SHPX0000464470,2025-09-13 23:08:50.741000+00:00,"Phelan, BC",6224.0,3726904
TILX0000636305,2025-09-13 23:08:50.741000+00:00,"Phelan, BC",6351.0,3726904
TILX0000638229,2025-09-13 23:08:50.741000+00:00,"Phelan, BC",6351.0,3726904
TILX0000636264,2025-09-13 23:08:50.741000+00:00,"Phelan, BC",6351.0,3726904
TILX0000637779,2025-09-13 23:08:50.741000+00:00,"Phelan, BC",6351.0,3726904
TILX0000638575,2025-09-13 23:08:50.741000+00:00,"Phelan, BC",6351.0,3726904
TILX0000637913,2025-09-13 23:08:50.741000+00:00,"Phelan, BC",6351.0,3726904
CRDX0000015079,2025-09-13 23:08:50.741000+00:00,"Phelan, BC",6300.0,3726904
TILX0000642555,2025-09-13 23:08:50.741000+00:00,"Phelan, BC",6351.0,3726904
TILX0000636220,2025-09-13 23:08:50.741000+00:00,"Phelan, BC",6351.0,3726904
TILX0000636215,2025-09-13 23:08:50.741000+00:00,"Phelan, BC",6351.0,3726904
TILX0000637952,2025-09-13 23:08:50.741000+00:00,"Phelan, BC",6351.0,3726904
CRDX0000015090,2025-09-13 23:08:50.741000+00:00,"Phelan, BC",6300.0,3726904
TILX0000635964,2025-09-13 23:08:50.741000+00:00,"Phelan, BC",6351.0,3726904
CRDX0000015071,2025-09-13 23:08:50.741000+00:00,"Phelan, BC",6300.0,3726904
DOWX0000069038,2025-09-14 18:32:47.137000+00:00,"Phelan, BC",6200.0,3730777
CCBX0000071696,2025-09-14 18:32:47.137000+00:00,"Phelan, BC",6221.0,3730777
CCBX0000072691,2025-09-14 18:32:47.137000+00:00,"Phelan, BC",6221.0,3730777
DOWX0000023142,2025-09-14 18:32:47.137000+00:00,"Phelan, BC",6241.0,3730777
DOWX0000066773,2025-09-14 18:32:47.137000+00:00,"Phelan, BC",6224.0,3730777
TILX0000638026,2025-09-15 19:04:44.865000+00:00,"Phelan, BC",6351.0,3736101
TILX0000637941,2025-09-15 19:04:44.865000+00:00,"Phelan, BC",6351.0,3736101
TILX0000638819,2025-09-15 19:04:44.865000+00:00,"Phelan, BC",6351.0,3736101
TILX0000636071,2025-09-15 19:04:44.865000+00:00,"Phelan, BC",6351.0,3736101
SHPX0000464438,2025-09-15 19:04:44.865000+00:00,"Phelan, BC",6224.0,3736101
TILX0000637995,2025-09-15 19:04:44.865000+00:00,"Phelan, BC",6351.0,3736101
TILX0000638271,2025-09-15 19:04:44.865000+00:00,"Phelan, BC",6351.0,3736101
TILX0000639572,2025-09-15 19:04:44.865000+00:00,"Phelan, BC",6351.0,3736101
TILX0000637906,2025-09-15 19:04:44.865000+00:00,"Phelan, BC",6351.0,3736101
TILX0000638869,2025-09-15 19:04:44.865000+00:00,"Phelan, BC",6351.0,3736101
CRDX0000015037,2025-09-15 19:04:44.865000+00:00,"Phelan, BC",6300.0,3736101
TILX0000642526,2025-09-15 19:04:44.865000+00:00,"Phelan, BC",6351.0,3736101
SHPX0000464466,2025-09-15 19:04:44.865000+00:00,"Phelan, BC",6224.0,3736101
TILX0000637771,2025-09-15 19:04:44.865000+00:00,"Phelan, BC",6351.0,3736101
TILX0000638915,2025-09-15 19:04:44.865000+00:00,"Phelan, BC",6351.0,3736101
TILX0000639350,2025-09-15 19:04:44.865000+00:00,"Phelan, BC",6351.0,3736101
TILX0000642446,2025-09-15 19:04:44.865000+00:00,"Phelan, BC",6351.0,3736101
TILX0000639489,2025-09-15 19:04:44.865000+00:00,"Phelan, BC",6351.0,3736101
TILX0000637957,2025-09-15 19:04:44.865000+00:00,"Phelan, BC",6351.0,3736101
TILX0000637969,2025-09-15 19:04:44.865000+00:00,"Phelan, BC",6351.0,3736101
TILX0000637999,2025-09-15 19:04:44.865000+00:00,"Phelan, BC",6351.0,3736101
CRDX0000015029,2025-09-15 19:04:44.865000+00:00,"Phelan, BC",6300.0,3736101
TILX0000637770,2025-09-15 19:04:44.865000+00:00,"Phelan, BC",6351.0,3736101
TILX0000636194,2025-09-15 19:04:44.865000+00:00,"Phelan, BC",6351.0,3736101
TILX0000640491,2025-09-15 19:04:44.865000+00:00,"Phelan, BC",6351.0,3736101
TILX0000639563,2025-09-15 19:04:44.865000+00:00,"Phelan, BC",6351.0,3736101
CRDX0000015050,2025-09-15 19:04:44.865000+00:00,"Phelan, BC",6300.0,3736101
TILX0000638201,2025-09-15 19:04:44.865000+00:00,"Phelan, BC",6351.0,3736101
TILX0000636236,2025-09-15 19:04:44.865000+00:00,"Phelan, BC",6351.0,3736101
CRDX0000015041,2025-09-15 19:04:44.865000+00:00,"Phelan, BC",6300.0,3736101
CRDX0000015058,2025-09-15 19:04:44.865000+00:00,"Phelan, BC",6300.0,3736101
TILX0000638250,2025-09-15 19:04:44.865000+00:00,"Phelan, BC",6351.0,3736101
TILX0000637425,2025-09-15 19:04:44.865000+00:00,"Phelan, BC",6351.0,3736101
TILX0000639284,2025-09-15 19:04:44.865000+00:00,"Phelan, BC",6351.0,3736101
CRDX0000015066,2025-09-15 19:04:44.865000+00:00,"Phelan, BC",6300.0,3736101
CRDX0000015083,2025-09-15 19:04:44.865000+00:00,"Phelan, BC",6300.0,3736101
TILX0000636222,2025-09-15 19:04:44.865000+00:00,"Phelan, BC",6351.0,3736101
TILX0000639412,2025-09-15 19:04:44.865000+00:00,"Phelan, BC",6351.0,3736101
TILX0000650487,2025-09-15 19:04:44.865000+00:00,"Phelan, BC",6351.0,3736101
TILX0000642376,2025-09-15 19:04:44.865000+00:00,"Phelan, BC",6351.0,3736101
TILX0000638551,2025-09-15 19:04:44.865000+00:00,"Phelan, BC",6351.0,3736101
TILX0000638259,2025-09-15 19:04:44.865000+00:00,"Phelan, BC",6351.0,3736101
TILX0000650426,2025-09-15 19:04:44.865000+00:00,"Phelan, BC",6351.0,3736101
CRDX0000015045,2025-09-15 19:04:44.865000+00:00,"Phelan, BC",6300.0,3736101
TILX0000637921,2025-09-15 19:04:44.865000+00:00,"Phelan, BC",6351.0,3736101
TILX0000650399,2025-09-15 19:04:44.865000+00:00,"Phelan, BC",6351.0,3736101
TILX0000637235,2025-09-15 19:04:44.865000+00:00,"Phelan, BC",6351.0,3736101
TILX0000637097,2025-09-15 19:04:44.865000+00:00,"Phelan, BC",6351.0,3736101
TILX0000637776,2025-09-15 19:04:44.865000+00:00,"Phelan, BC",6351.0,3736101
TILX0000636197,2025-09-15 19:04:44.865000+00:00,"Phelan, BC",6351.0,3736101
TILX0000640213,2025-09-15 19:04:44.865000+00:00,"Phelan, BC",6351.0,3736101
CRDX0000015062,2025-09-15 19:04:44.865000+00:00,"Phelan, BC",6300.0,3736101
SHPX0000464407,2025-09-15 19:04:44.865000+00:00,"Phelan, BC",6224.0,3736101
DOWX0000069513,2025-09-16 15:43:59.549000+00:00,"Phelan, BC",6224.0,3740741
DOWX0000067461,2025-09-16 15:43:59.549000+00:00,"Phelan, BC",6241.0,3740741
DOWX0000069387,2025-09-16 15:43:59.549000+00:00,"Phelan, BC",6224.0,3740741
DOWX0000068975,2025-09-16 15:43:59.549000+00:00,"Phelan, BC",6200.0,3740741
CCBX0000059621,2025-09-16 15:43:59.549000+00:00,"Phelan, BC",6200.0,3740741
CCBX0000059600,2025-09-16 15:43:59.549000+00:00,"Phelan, BC",6200.0,3740741
CCBX0000058824,2025-09-16 15:43:59.549000+00:00,"Phelan, BC",6270.0,3740741
DOWX0000069904,2025-09-16 15:43:59.549000+00:00,"Phelan, BC",6224.0,3740741
DOWX0000068634,2025-09-16 15:43:59.549000+00:00,"Phelan, BC",6224.0,3740741
DOWX0000060091,2025-09-16 15:43:59.549000+00:00,"Phelan, BC",6241.0,3740741
DOWX0000067462,2025-09-16 15:43:59.549000+00:00,"Phelan, BC",6241.0,3740741
CCBX0000073181,2025-09-16 15:43:59.549000+00:00,"Phelan, BC",6221.0,3740741
IARX0000622592,2025-09-16 15:43:59.549000+00:00,"Phelan, BC",6241.0,3740741
DOWX0000069446,2025-09-16 15:43:59.549000+00:00,"Phelan, BC",6224.0,3740741
DOWX0000060721,2025-09-16 15:43:59.549000+00:00,"Phelan, BC",6241.0,3740741
CCBX0000072921,2025-09-16 15:43:59.549000+00:00,"Phelan, BC",6221.0,3740741
SOXX0000620850,2025-09-16 15:43:59.549000+00:00,"Phelan, BC",6250.0,3740741
DOWX0000068419,2025-09-16 15:43:59.549000+00:00,"Phelan, BC",6200.0,3740741
IARX0000622549,2025-09-16 15:43:59.549000+00:00,"Phelan, BC",6241.0,3740741
DOWX0000060343,2025-09-16 15:43:59.549000+00:00,"Phelan, BC",6241.0,3740741
DOWX0000069258,2025-09-16 15:43:59.549000+00:00,"Phelan, BC",6224.0,3740741
CCBX0000072060,2025-09-16 15:43:59.549000+00:00,"Phelan, BC",6221.0,3740741
DOWX0000060442,2025-09-16 15:43:59.549000+00:00,"Phelan, BC",6241.0,3740741
IARX0000622616,2025-09-16 15:43:59.549000+00:00,"Phelan, BC",6241.0,3740741
DOWX0000061021,2025-09-16 15:43:59.549000+00:00,"Phelan, BC",6241.0,3740741
CCBX0000072427,2025-09-16 15:43:59.549000+00:00,"Phelan, BC",6221.0,3740741
DOWX0000068363,2025-09-16 15:43:59.549000+00:00,"Phelan, BC",6200.0,3740741
DOWX0000069503,2025-09-16 15:43:59.549000+00:00,"Phelan, BC",6224.0,3740741
DOWX0000069733,2025-09-16 15:43:59.549000+00:00,"Phelan, BC",6224.0,3740741
DOWX0000069279,2025-09-16 15:43:59.549000+00:00,"Phelan, BC",6224.0,3740741
DOWX0000069151,2025-09-16 15:43:59.549000+00:00,"Phelan, BC",6200.0,3740741
DOWX0000069863,2025-09-16 15:43:59.549000+00:00,"Phelan, BC",6224.0,3740741
CCBX0000072215,2025-09-16 15:43:59.549000+00:00,"Phelan, BC",6221.0,3740741
DOWX0000068523,2025-09-16 15:43:59.549000+00:00,"Phelan, BC",6224.0,3740741
AOKX0000091198,2025-09-16 15:43:59.549000+00:00,"Phelan, BC",6250.0,3740741
IARX0000622713,2025-09-16 15:43:59.549000+00:00,"Phelan, BC",6241.0,3740741
SOXX0000620883,2025-09-16 15:43:59.549000+00:00,"Phelan, BC",6250.0,3740741
CCBX0000072796,2025-09-16 15:43:59.549000+00:00,"Phelan, BC",6221.0,3740741
CCBX0000058924,2025-09-16 15:43:59.549000+00:00,"Phelan, BC",6270.0,3740741
CCBX0000072626,2025-09-16 15:43:59.549000+00:00,"Phelan, BC",6221.0,3740741
DOWX0000067612,2025-09-16 15:43:59.549000+00:00,"Phelan, BC",6241.0,3740741
DOWX0000060702,2025-09-16 15:43:59.549000+00:00,"Phelan, BC",6241.0,3740741
DOWX0000069590,2025-09-16 15:43:59.549000+00:00,"Phelan, BC",6224.0,3740741
DOWX0000066472,2025-09-16 15:43:59.549000+00:00,"Phelan, BC",6224.0,3740741
DOWX0000060334,2025-09-16 15:43:59.549000+00:00,"Phelan, BC",6241.0,3740741
MULX0000052406,2025-09-16 15:43:59.549000+00:00,"Phelan, BC",6224.0,3740741
DOWX0000069887,2025-09-16 15:43:59.549000+00:00,"Phelan, BC",6224.0,3740741
CCBX0000071034,2025-09-16 15:43:59.549000+00:00,"Phelan, BC",6270.0,3740741
DOWX0000069967,2025-09-16 15:43:59.549000+00:00,"Phelan, BC",6224.0,3740741
