car_id,detection_time,date,direction,sensor
CTCX0000732678,2026-01-09T04:46:16.818Z,2026-01-09,Eastbound,"Waldeck, SK"
PROX0000044515,2026-01-09T11:54:15.459Z,2026-01-09,Westbound,"Brooks, AB"
PROX0000047333,2026-01-09T11:54:15.459Z,2026-01-09,Westbound,"Brooks, AB"
GATX0000214446,2026-01-09T11:54:15.459Z,2026-01-09,Westbound,"Brooks, AB"
CTCX0000302318,2026-01-09T11:54:15.459Z,2026-01-09,Westbound,"Brooks, AB"
PROX0000041371,2026-01-09T11:54:15.459Z,2026-01-09,Westbound,"Brooks, AB"
CTCX0000300530,2026-01-09T11:54:15.459Z,2026-01-09,Westbound,"Brooks, AB"
NATX0000310318,2026-01-09T11:54:15.459Z,2026-01-09,Westbound,"Brooks, AB"
CTCX0000732606,2026-01-09T11:54:15.459Z,2026-01-09,Westbound,"Brooks, AB"
CTCX0000300465,2026-01-09T11:54:15.459Z,2026-01-09,Westbound,"Brooks, AB"
FURX0000160064,2026-01-09T11:54:15.459Z,2026-01-09,Westbound,"Brooks, AB"
CTCX0000300402,2026-01-09T11:54:15.459Z,2026-01-09,Westbound,"Brooks, AB"
PROX0000044319,2026-01-10T01:38:24.899Z,2026-01-10,Eastbound,"Waldeck, SK"
PROX0000048654,2026-01-10T01:38:24.899Z,2026-01-10,Eastbound,"Waldeck, SK"
CTCX0000732701,2026-01-10T01:38:24.899Z,2026-01-10,Eastbound,"Waldeck, SK"
CTCX0000303090,2026-01-10T01:38:24.899Z,2026-01-10,Eastbound,"Waldeck, SK"
PROX0000048660,2026-01-10T01:57:42.077Z,2026-01-10,Westbound,"Coalhurst, AB"
NONE,2026-01-10T01:57:42.077Z,2026-01-10,Westbound,"Coalhurst, AB"
PROX0000048662,2026-01-10T01:57:42.077Z,2026-01-10,Westbound,"Coalhurst, AB"
PROX0000048720,2026-01-10T01:57:42.077Z,2026-01-10,Westbound,"Coalhurst, AB"
CITX0000221110,2026-01-10T01:57:42.077Z,2026-01-10,Westbound,"Coalhurst, AB"
CTCX0000732465,2026-01-10T11:10:51.312Z,2026-01-10,Westbound,"Coalhurst, AB"
NONE,2026-01-10T11:10:51.312Z,2026-01-10,Westbound,"Coalhurst, AB"
CTCX0000301347,2026-01-10T11:10:51.312Z,2026-01-10,Westbound,"Coalhurst, AB"
TILX0000355269,2026-01-10T11:10:51.312Z,2026-01-10,Westbound,"Coalhurst, AB"
NATX0000310558,2026-01-10T11:10:51.312Z,2026-01-10,Westbound,"Coalhurst, AB"
PROX0000048749,2026-01-10T16:02:34.109Z,2026-01-10,Westbound,"Brooks, AB"
CTCX0000732107,2026-01-10T16:02:34.109Z,2026-01-10,Westbound,"Brooks, AB"
CTCX0000732710,2026-01-10T16:02:34.109Z,2026-01-10,Westbound,"Brooks, AB"
CTCX0000300354,2026-01-10T16:02:34.109Z,2026-01-10,Westbound,"Brooks, AB"
TILX0000355237,2026-01-10T16:02:34.109Z,2026-01-10,Westbound,"Brooks, AB"
CTCX0000732801,2026-01-10T16:02:34.109Z,2026-01-10,Westbound,"Brooks, AB"
PROX0000044572,2026-01-10T16:02:34.109Z,2026-01-10,Westbound,"Brooks, AB"
TILX0000355503,2026-01-10T16:02:34.109Z,2026-01-10,Westbound,"Brooks, AB"
CTCX0000732748,2026-01-10T16:02:34.109Z,2026-01-10,Westbound,"Brooks, AB"
TILX0000355437,2026-01-10T16:02:34.109Z,2026-01-10,Westbound,"Brooks, AB"
TILX0000355574,2026-01-10T16:02:34.109Z,2026-01-10,Westbound,"Brooks, AB"
UTLX0000210627,2026-01-10T16:02:34.109Z,2026-01-10,Westbound,"Brooks, AB"
GBRX0000719650,2026-01-11T00:04:27.713Z,2026-01-11,Eastbound,"Waldeck, SK"
NATX0000302958,2026-01-11T07:31:32.548Z,2026-01-11,Southbound,"Kevin, MT"
CTCX0000732655,2026-01-11T07:31:32.548Z,2026-01-11,Southbound,"Kevin, MT"
CITX0000221142,2026-01-11T07:31:32.548Z,2026-01-11,Southbound,"Kevin, MT"
CTCX0000732076,2026-01-11T07:31:32.548Z,2026-01-11,Southbound,"Kevin, MT"
CTCX0000731956,2026-01-11T07:31:32.548Z,2026-01-11,Southbound,"Kevin, MT"
CTCX0000300895,2026-01-11T09:28:06.885Z,2026-01-11,Westbound,"Coalhurst, AB"
PROX0000048701,2026-01-11T09:29:49.568Z,2026-01-11,Eastbound,"Waldeck, SK"
CTCX0000300884,2026-01-11T09:29:49.568Z,2026-01-11,Eastbound,"Waldeck, SK"
PROX0000048730,2026-01-11T09:29:49.568Z,2026-01-11,Eastbound,"Waldeck, SK"
NATX0000302967,2026-01-11T18:55:53.987Z,2026-01-11,Eastbound,"Waldeck, SK"
NATX0000303011,2026-01-11T18:55:53.987Z,2026-01-11,Eastbound,"Waldeck, SK"
PROX0000048675,2026-01-11T21:45:02.633Z,2026-01-11,Westbound,"Coalhurst, AB"
TILX0000355428,2026-01-11T21:45:02.633Z,2026-01-11,Westbound,"Coalhurst, AB"
PROX0000045503,2026-01-11T21:45:02.633Z,2026-01-11,Westbound,"Coalhurst, AB"
CTCX0000300445,2026-01-11T21:45:02.633Z,2026-01-11,Westbound,"Coalhurst, AB"
TILX0000355250,2026-01-11T21:45:02.633Z,2026-01-11,Westbound,"Coalhurst, AB"
GATX0000214452,2026-01-11T21:45:02.633Z,2026-01-11,Westbound,"Coalhurst, AB"
CTCX0000732773,2026-01-11T21:45:02.633Z,2026-01-11,Westbound,"Coalhurst, AB"
NATX0000303282,2026-01-11T21:45:02.633Z,2026-01-11,Westbound,"Coalhurst, AB"
PROX0000044519,2026-01-12T00:17:06.335Z,2026-01-12,Eastbound,"Waldeck, SK"
PROX0000044439,2026-01-12T00:17:06.335Z,2026-01-12,Eastbound,"Waldeck, SK"
PROX0000045121,2026-01-12T00:17:06.335Z,2026-01-12,Eastbound,"Waldeck, SK"
AZLX0000020254,2026-01-12T00:17:06.335Z,2026-01-12,Eastbound,"Waldeck, SK"
PROX0000044501,2026-01-12T00:22:24.933Z,2026-01-12,Westbound,"Brooks, AB"
CTCX0000732067,2026-01-12T00:23:50.731Z,2026-01-12,Westbound,"Coalhurst, AB"
CTCX0000731705,2026-01-12T00:23:50.731Z,2026-01-12,Westbound,"Coalhurst, AB"
PROX0000048664,2026-01-12T00:23:50.731Z,2026-01-12,Westbound,"Coalhurst, AB"
CTCX0000731656,2026-01-12T00:23:50.731Z,2026-01-12,Westbound,"Coalhurst, AB"
NONE,2026-01-12T02:45:29.772Z,2026-01-12,Southbound,"Kevin, MT"
GATX0000214447,2026-01-12T02:45:29.772Z,2026-01-12,Southbound,"Kevin, MT"
CTCX0000732465,2026-01-12T02:45:29.772Z,2026-01-12,Southbound,"Kevin, MT"
CTCX0000303873,2026-01-12T11:09:42.492Z,2026-01-12,Westbound,"Brooks, AB"
PROX0000048690,2026-01-12T11:09:42.492Z,2026-01-12,Westbound,"Brooks, AB"
CTCX0000303326,2026-01-12T11:09:42.492Z,2026-01-12,Westbound,"Brooks, AB"
TILX0000355275,2026-01-12T11:09:42.492Z,2026-01-12,Westbound,"Brooks, AB"
CTCX0000732721,2026-01-12T11:09:42.492Z,2026-01-12,Westbound,"Brooks, AB"
NATX0000303107,2026-01-12T11:09:42.492Z,2026-01-12,Westbound,"Brooks, AB"
CTCX0000732096,2026-01-12T11:09:42.492Z,2026-01-12,Westbound,"Brooks, AB"
PROX0000048735,2026-01-12T11:09:42.492Z,2026-01-12,Westbound,"Brooks, AB"
CTCX0000730998,2026-01-12T11:09:42.492Z,2026-01-12,Westbound,"Brooks, AB"
PROX0000043643,2026-01-12T11:09:42.492Z,2026-01-12,Westbound,"Brooks, AB"
NATX0000302948,2026-01-12T11:09:42.492Z,2026-01-12,Westbound,"Brooks, AB"
UTLX0000211628,2026-01-12T11:09:42.492Z,2026-01-12,Westbound,"Brooks, AB"
UTLX0000212882,2026-01-12T11:09:42.492Z,2026-01-12,Westbound,"Brooks, AB"
NATX0000301878,2026-01-12T11:37:06.642Z,2026-01-12,Eastbound,"Waldeck, SK"
CTCX0000303097,2026-01-12T11:37:06.642Z,2026-01-12,Eastbound,"Waldeck, SK"
CTCX0000732578,2026-01-12T16:38:37.231Z,2026-01-12,Westbound,"Coalhurst, AB"
CTCX0000302143,2026-01-13T01:52:34.109Z,2026-01-13,Westbound,"Coalhurst, AB"
TILX0000355555,2026-01-13T01:52:34.109Z,2026-01-13,Westbound,"Coalhurst, AB"
CTCX0000732040,2026-01-13T01:52:34.109Z,2026-01-13,Westbound,"Coalhurst, AB"
PROX0000047388,2026-01-13T01:52:34.109Z,2026-01-13,Westbound,"Coalhurst, AB"
CTCX0000732179,2026-01-13T01:52:34.109Z,2026-01-13,Westbound,"Coalhurst, AB"
CTCX0000730050,2026-01-13T01:52:34.109Z,2026-01-13,Westbound,"Coalhurst, AB"
NONE,2026-01-13T01:52:34.109Z,2026-01-13,Westbound,"Coalhurst, AB"
CTCX0000302200,2026-01-13T03:14:44.394Z,2026-01-13,Eastbound,"Waldeck, SK"
UTLX0000211365,2026-01-13T03:14:44.394Z,2026-01-13,Eastbound,"Waldeck, SK"
PROX0000045051,2026-01-13T03:14:44.394Z,2026-01-13,Eastbound,"Waldeck, SK"
CTCX0000303288,2026-01-13T03:14:44.394Z,2026-01-13,Eastbound,"Waldeck, SK"
PROX0000044479,2026-01-13T03:14:44.394Z,2026-01-13,Eastbound,"Waldeck, SK"
CITX0000220192,2026-01-13T03:14:44.394Z,2026-01-13,Eastbound,"Waldeck, SK"
PROX0000048656,2026-01-13T03:14:44.394Z,2026-01-13,Eastbound,"Waldeck, SK"
TILX0000355552,2026-01-13T03:14:44.394Z,2026-01-13,Eastbound,"Waldeck, SK"
PROX0000048675,2026-01-13T05:57:22.199Z,2026-01-13,Southbound,"Kevin, MT"
GATX0000214452,2026-01-13T05:57:22.199Z,2026-01-13,Southbound,"Kevin, MT"
PROX0000045508,2026-01-13T05:57:22.199Z,2026-01-13,Southbound,"Kevin, MT"
TILX0000355428,2026-01-13T05:57:22.199Z,2026-01-13,Southbound,"Kevin, MT"
CTCX0000303145,2026-01-13T06:52:11.757Z,2026-01-13,Eastbound,"Waldeck, SK"
NATX0000303121,2026-01-13T06:52:11.757Z,2026-01-13,Eastbound,"Waldeck, SK"
PROX0000048659,2026-01-13T06:52:11.757Z,2026-01-13,Eastbound,"Waldeck, SK"
CTCX0000736485,2026-01-13T12:48:12.847Z,2026-01-13,Eastbound,"Waldeck, SK"
CTCX0000732596,2026-01-13T12:48:12.847Z,2026-01-13,Eastbound,"Waldeck, SK"
CTCX0000300271,2026-01-13T12:48:12.847Z,2026-01-13,Eastbound,"Waldeck, SK"
CTCX0000300922,2026-01-13T12:48:12.847Z,2026-01-13,Eastbound,"Waldeck, SK"
PROX0000048703,2026-01-13T15:13:06.192Z,2026-01-13,Westbound,"Brooks, AB"
CITX0000221128,2026-01-13T15:13:06.192Z,2026-01-13,Westbound,"Brooks, AB"
NATX0000303195,2026-01-13T15:13:06.192Z,2026-01-13,Westbound,"Brooks, AB"
CTCX0000300466,2026-01-13T15:13:06.192Z,2026-01-13,Westbound,"Brooks, AB"
CTCX0000732078,2026-01-13T15:13:06.192Z,2026-01-13,Westbound,"Brooks, AB"
NATX0000364464,2026-01-13T15:13:06.192Z,2026-01-13,Westbound,"Brooks, AB"
CTCX0000300461,2026-01-13T15:13:06.192Z,2026-01-13,Westbound,"Brooks, AB"
CTCX0000731792,2026-01-13T15:13:06.192Z,2026-01-13,Westbound,"Brooks, AB"
PROX0000044759,2026-01-13T15:13:06.192Z,2026-01-13,Westbound,"Brooks, AB"
PROX0000048650,2026-01-13T15:13:06.192Z,2026-01-13,Westbound,"Brooks, AB"
CTCX0000732797,2026-01-13T15:13:06.192Z,2026-01-13,Westbound,"Brooks, AB"
GATX0000214463,2026-01-13T15:13:06.192Z,2026-01-13,Westbound,"Brooks, AB"
NONE,2026-01-14T00:35:44.627Z,2026-01-14,Westbound,"Coalhurst, AB"
TILX0000355375,2026-01-14T00:35:44.627Z,2026-01-14,Westbound,"Coalhurst, AB"
PROX0000041381,2026-01-14T02:20:59.755Z,2026-01-14,Westbound,"Coalhurst, AB"
NONE,2026-01-14T02:20:59.755Z,2026-01-14,Westbound,"Coalhurst, AB"
CTCX0000300537,2026-01-14T02:20:59.755Z,2026-01-14,Westbound,"Coalhurst, AB"
UTLX0000212878,2026-01-14T02:20:59.755Z,2026-01-14,Westbound,"Coalhurst, AB"
NONE,2026-01-14T02:31:34.796Z,2026-01-14,Westbound,"Brooks, AB"
CTCX0000300239,2026-01-14T02:31:34.796Z,2026-01-14,Westbound,"Brooks, AB"
CITX0000220179,2026-01-14T02:31:34.796Z,2026-01-14,Westbound,"Brooks, AB"
PROX0000048736,2026-01-14T05:57:00.754Z,2026-01-14,Westbound,"Coalhurst, AB"
TILX0000355375,2026-01-14T05:57:00.754Z,2026-01-14,Westbound,"Coalhurst, AB"
PROX0000043819,2026-01-14T11:59:44.830Z,2026-01-14,Eastbound,"Waldeck, SK"
CTCX0000303124,2026-01-14T11:59:44.830Z,2026-01-14,Eastbound,"Waldeck, SK"
NATX0000302960,2026-01-14T11:59:44.830Z,2026-01-14,Eastbound,"Waldeck, SK"
CTCX0000732052,2026-01-14T11:59:44.830Z,2026-01-14,Eastbound,"Waldeck, SK"
CTCX0000300518,2026-01-14T15:43:26.506Z,2026-01-14,Eastbound,"Waldeck, SK"
CTCX0000303316,2026-01-14T15:43:26.506Z,2026-01-14,Eastbound,"Waldeck, SK"
CTCX0000732661,2026-01-14T15:43:26.506Z,2026-01-14,Eastbound,"Waldeck, SK"
CTCX0000300429,2026-01-14T15:43:26.506Z,2026-01-14,Eastbound,"Waldeck, SK"
GATX0000214466,2026-01-14T15:43:26.506Z,2026-01-14,Eastbound,"Waldeck, SK"
CTCX0000732179,2026-01-15T05:43:11.257Z,2026-01-15,Southbound,"Kevin, MT"
CTCX0000730050,2026-01-15T05:43:11.257Z,2026-01-15,Southbound,"Kevin, MT"
PROX0000047323,2026-01-15T05:43:11.257Z,2026-01-15,Southbound,"Kevin, MT"
NATX0000303639,2026-01-15T13:27:54.550Z,2026-01-15,Eastbound,"Waldeck, SK"
CTCX0000736568,2026-01-15T13:27:54.550Z,2026-01-15,Eastbound,"Waldeck, SK"
CTCX0000732653,2026-01-15T13:27:54.550Z,2026-01-15,Eastbound,"Waldeck, SK"
GATX0000214431,2026-01-15T13:27:54.550Z,2026-01-15,Eastbound,"Waldeck, SK"
TILX0000355519,2026-01-15T13:27:54.550Z,2026-01-15,Eastbound,"Waldeck, SK"
CTCX0000732190,2026-01-15T13:27:54.550Z,2026-01-15,Eastbound,"Waldeck, SK"
TIMX0000350019,2026-01-15T14:02:30.140Z,2026-01-15,Eastbound,"Waldeck, SK"
CTCX0000736459,2026-01-16T00:28:08.749Z,2026-01-16,Westbound,"Coalhurst, AB"
NATX0000302928,2026-01-16T00:28:08.749Z,2026-01-16,Westbound,"Coalhurst, AB"
PROX0000045246,2026-01-16T00:28:08.749Z,2026-01-16,Westbound,"Coalhurst, AB"
NATX0000310268,2026-01-16T00:28:08.749Z,2026-01-16,Westbound,"Coalhurst, AB"
CITX0000221157,2026-01-16T00:28:08.749Z,2026-01-16,Westbound,"Coalhurst, AB"
PROX0000048700,2026-01-16T00:28:08.749Z,2026-01-16,Westbound,"Coalhurst, AB"
UTLX0000209320,2026-01-16T00:28:08.749Z,2026-01-16,Westbound,"Coalhurst, AB"
CTCX0000300347,2026-01-16T00:28:08.749Z,2026-01-16,Westbound,"Coalhurst, AB"
NONE,2026-01-16T00:28:08.749Z,2026-01-16,Westbound,"Coalhurst, AB"
PROX0000048748,2026-01-16T00:28:08.749Z,2026-01-16,Westbound,"Coalhurst, AB"
TILX0000355375,2026-01-16T02:01:23.562Z,2026-01-16,Southbound,"Kevin, MT"
PROX0000044422,2026-01-16T02:48:28.972Z,2026-01-16,Westbound,"Brooks, AB"
CGTX0000031023,2026-01-16T02:48:28.972Z,2026-01-16,Westbound,"Brooks, AB"
PROX0000047298,2026-01-16T02:48:28.972Z,2026-01-16,Westbound,"Brooks, AB"
PROX0000047044,2026-01-16T02:48:28.972Z,2026-01-16,Westbound,"Brooks, AB"
PROX0000047172,2026-01-16T02:48:28.972Z,2026-01-16,Westbound,"Brooks, AB"
PROX0000044485,2026-01-16T02:48:28.972Z,2026-01-16,Westbound,"Brooks, AB"
PROX0000044568,2026-01-16T02:48:28.972Z,2026-01-16,Westbound,"Brooks, AB"
PROX0000044510,2026-01-16T02:48:28.972Z,2026-01-16,Westbound,"Brooks, AB"
PROX0000044129,2026-01-16T02:48:28.972Z,2026-01-16,Westbound,"Brooks, AB"
CGTX0000031029,2026-01-16T02:48:28.972Z,2026-01-16,Westbound,"Brooks, AB"
CTCX0000302441,2026-01-16T13:48:21.757Z,2026-01-16,Eastbound,"Waldeck, SK"
NATX0000303114,2026-01-16T17:33:49.618Z,2026-01-16,Eastbound,"Waldeck, SK"
PROX0000048691,2026-01-16T21:03:11.427Z,2026-01-16,Westbound,"Coalhurst, AB"
CTCX0000303106,2026-01-16T21:03:11.427Z,2026-01-16,Westbound,"Coalhurst, AB"
CTCX0000301356,2026-01-16T21:03:11.427Z,2026-01-16,Westbound,"Coalhurst, AB"
CTCX0000732732,2026-01-16T22:19:22.559Z,2026-01-16,Westbound,"Brooks, AB"
PROX0000043478,2026-01-16T22:19:22.559Z,2026-01-16,Westbound,"Brooks, AB"
TILX0000355289,2026-01-16T22:19:22.559Z,2026-01-16,Westbound,"Brooks, AB"
CTCX0000303325,2026-01-16T22:19:22.559Z,2026-01-16,Westbound,"Brooks, AB"
TILX0000355332,2026-01-16T22:19:22.559Z,2026-01-16,Westbound,"Brooks, AB"
CTCX0000732702,2026-01-16T22:19:22.559Z,2026-01-16,Westbound,"Brooks, AB"
CBTX0000739070,2026-01-16T22:19:22.559Z,2026-01-16,Westbound,"Brooks, AB"
TCIX0000059880,2026-01-16T22:19:22.559Z,2026-01-16,Westbound,"Brooks, AB"
PROX0000044733,2026-01-16T22:19:22.559Z,2026-01-16,Westbound,"Brooks, AB"
NATX0000303016,2026-01-16T22:19:22.559Z,2026-01-16,Westbound,"Brooks, AB"
CTCX0000300966,2026-01-16T22:19:22.559Z,2026-01-16,Westbound,"Brooks, AB"
NATX0000303581,2026-01-16T22:19:22.559Z,2026-01-16,Westbound,"Brooks, AB"
CTCX0000732660,2026-01-16T22:19:22.559Z,2026-01-16,Westbound,"Brooks, AB"
CTCX0000731966,2026-01-16T22:19:22.559Z,2026-01-16,Westbound,"Brooks, AB"
NATX0000302970,2026-01-16T22:19:22.559Z,2026-01-16,Westbound,"Brooks, AB"
GATX0000214480,2026-01-16T22:19:22.559Z,2026-01-16,Westbound,"Brooks, AB"
CTCX0000303135,2026-01-17T01:27:30.085Z,2026-01-17,Westbound,"Coalhurst, AB"
GBRX0000719669,2026-01-17T01:27:30.085Z,2026-01-17,Westbound,"Coalhurst, AB"
NONE,2026-01-17T01:27:30.085Z,2026-01-17,Westbound,"Coalhurst, AB"
NATX0000302908,2026-01-17T01:27:30.085Z,2026-01-17,Westbound,"Coalhurst, AB"
PROX0000044712,2026-01-17T01:27:30.085Z,2026-01-17,Westbound,"Coalhurst, AB"
PROX0000048738,2026-01-17T01:27:30.085Z,2026-01-17,Westbound,"Coalhurst, AB"
PROX0000048729,2026-01-17T01:27:30.085Z,2026-01-17,Westbound,"Coalhurst, AB"
PROX0000048711,2026-01-17T01:27:30.085Z,2026-01-17,Westbound,"Coalhurst, AB"
CTCX0000300313,2026-01-17T01:27:30.085Z,2026-01-17,Westbound,"Coalhurst, AB"
PROX0000044942,2026-01-17T03:54:08.849Z,2026-01-17,Southbound,"Kevin, MT"
CTCX0000303166,2026-01-17T11:57:14.692Z,2026-01-17,Eastbound,"Waldeck, SK"
NATX0000302938,2026-01-17T20:03:39.460Z,2026-01-17,Westbound,"Coalhurst, AB"
UTLX0000212866,2026-01-17T20:03:39.460Z,2026-01-17,Westbound,"Coalhurst, AB"
TILX0000355514,2026-01-17T20:03:39.460Z,2026-01-17,Westbound,"Coalhurst, AB"
NATX0000303034,2026-01-17T20:03:39.460Z,2026-01-17,Westbound,"Coalhurst, AB"
GATX0000214403,2026-01-17T22:47:31.746Z,2026-01-17,Southbound,"Kevin, MT"
NATX0000302902,2026-01-17T22:47:31.746Z,2026-01-17,Southbound,"Kevin, MT"
GBRX0000719669,2026-01-17T22:47:31.746Z,2026-01-17,Southbound,"Kevin, MT"
CTCX0000303135,2026-01-17T22:47:31.746Z,2026-01-17,Southbound,"Kevin, MT"
PROX0000044712,2026-01-17T22:47:31.746Z,2026-01-17,Southbound,"Kevin, MT"
PROX0000048736,2026-01-17T22:47:31.746Z,2026-01-17,Southbound,"Kevin, MT"
PROX0000048729,2026-01-17T22:47:31.746Z,2026-01-17,Southbound,"Kevin, MT"
PROX0000048738,2026-01-17T22:47:31.746Z,2026-01-17,Southbound,"Kevin, MT"
TILX0000355342,2026-01-17T23:55:29.899Z,2026-01-17,Eastbound,"Waldeck, SK"
CTCX0000732487,2026-01-17T23:55:29.899Z,2026-01-17,Eastbound,"Waldeck, SK"
CTCX0000732650,2026-01-17T23:55:29.899Z,2026-01-17,Eastbound,"Waldeck, SK"
PROX0000044297,2026-01-17T23:55:29.899Z,2026-01-17,Eastbound,"Waldeck, SK"
PROX0000043469,2026-01-17T23:55:29.899Z,2026-01-17,Eastbound,"Waldeck, SK"
PROX0000048662,2026-01-18T04:57:35.333Z,2026-01-18,Eastbound,"Waldeck, SK"
CTCX0000300329,2026-01-18T04:57:35.333Z,2026-01-18,Eastbound,"Waldeck, SK"
PROX0000048720,2026-01-18T04:57:35.333Z,2026-01-18,Eastbound,"Waldeck, SK"
PROX0000048661,2026-01-18T14:54:56.642Z,2026-01-18,Eastbound,"Waldeck, SK"
CTCX0000730052,2026-01-18T21:07:53.851Z,2026-01-18,Westbound,"Coalhurst, AB"
NATX0000302992,2026-01-19T02:47:12.121Z,2026-01-19,Westbound,"Brooks, AB"
PROX0000048660,2026-01-19T06:28:13.782Z,2026-01-19,Westbound,"Brooks, AB"
CTCX0000732804,2026-01-19T06:28:13.782Z,2026-01-19,Westbound,"Brooks, AB"
CTCX0000732603,2026-01-19T06:28:13.782Z,2026-01-19,Westbound,"Brooks, AB"
PROX0000045776,2026-01-19T06:28:13.782Z,2026-01-19,Westbound,"Brooks, AB"
PROX0000044606,2026-01-19T06:28:13.782Z,2026-01-19,Westbound,"Brooks, AB"
TILX0000355443,2026-01-19T06:28:13.782Z,2026-01-19,Westbound,"Brooks, AB"
TILX0000355420,2026-01-19T06:28:13.782Z,2026-01-19,Westbound,"Brooks, AB"
NATX0000301863,2026-01-19T06:28:13.782Z,2026-01-19,Westbound,"Brooks, AB"
PROX0000044528,2026-01-19T06:28:13.782Z,2026-01-19,Westbound,"Brooks, AB"
NATX0000302931,2026-01-19T06:28:13.782Z,2026-01-19,Westbound,"Brooks, AB"
PROX0000048706,2026-01-19T06:28:13.782Z,2026-01-19,Westbound,"Brooks, AB"
PROX0000045209,2026-01-19T06:28:13.782Z,2026-01-19,Westbound,"Brooks, AB"
CTCX0000300559,2026-01-19T06:28:13.782Z,2026-01-19,Westbound,"Brooks, AB"
CTCX0000732615,2026-01-19T06:28:13.782Z,2026-01-19,Westbound,"Brooks, AB"
NATX0000303063,2026-01-19T06:28:13.782Z,2026-01-19,Westbound,"Brooks, AB"
CTCX0000732112,2026-01-19T06:28:13.782Z,2026-01-19,Westbound,"Brooks, AB"
UTLX0000212636,2026-01-19T06:28:13.782Z,2026-01-19,Westbound,"Brooks, AB"
CITX0000221110,2026-01-19T06:28:13.782Z,2026-01-19,Westbound,"Brooks, AB"
CTCX0000732086,2026-01-19T06:28:13.782Z,2026-01-19,Westbound,"Brooks, AB"
CTCX0000732094,2026-01-19T07:32:50.266Z,2026-01-19,Eastbound,"Waldeck, SK"
CTCX0000300552,2026-01-19T07:32:50.266Z,2026-01-19,Eastbound,"Waldeck, SK"
CTCX0000300903,2026-01-19T07:32:50.266Z,2026-01-19,Eastbound,"Waldeck, SK"
CTCX0000300448,2026-01-19T07:32:50.266Z,2026-01-19,Eastbound,"Waldeck, SK"
CTCX0000300455,2026-01-19T14:23:18.449Z,2026-01-19,Westbound,"Brooks, AB"
GATX0000214462,2026-01-19T14:23:18.449Z,2026-01-19,Westbound,"Brooks, AB"
NATX0000303446,2026-01-19T14:23:18.449Z,2026-01-19,Westbound,"Brooks, AB"
PROX0000047293,2026-01-19T14:23:18.449Z,2026-01-19,Westbound,"Brooks, AB"
UTLX0000206733,2026-01-19T14:23:18.449Z,2026-01-19,Westbound,"Brooks, AB"
NATX0000310511,2026-01-19T15:10:45.295Z,2026-01-19,Eastbound,"Waldeck, SK"
CTCX0000732054,2026-01-19T16:49:04.370Z,2026-01-19,Eastbound,"Waldeck, SK"
CTCX0000303153,2026-01-20T00:41:09.503Z,2026-01-20,Westbound,"Coalhurst, AB"
CTCX0000300895,2026-01-20T00:41:09.503Z,2026-01-20,Westbound,"Coalhurst, AB"
CTCX0000300547,2026-01-20T00:41:09.503Z,2026-01-20,Westbound,"Coalhurst, AB"
NONE,2026-01-20T00:41:09.503Z,2026-01-20,Westbound,"Coalhurst, AB"
CTCX0000732794,2026-01-20T00:41:09.503Z,2026-01-20,Westbound,"Coalhurst, AB"
CTCX0000732615,2026-01-20T05:46:28.650Z,2026-01-20,Westbound,"Brooks, AB"
NONE,2026-01-20T06:01:31.351Z,2026-01-20,Westbound,"Coalhurst, AB"
CITX0000221183,2026-01-20T06:01:31.351Z,2026-01-20,Westbound,"Coalhurst, AB"
CTCX0000732578,2026-01-20T06:50:26.229Z,2026-01-20,Eastbound,"Waldeck, SK"
CTCX0000731705,2026-01-20T06:50:26.229Z,2026-01-20,Eastbound,"Waldeck, SK"
PROX0000044468,2026-01-20T06:50:26.229Z,2026-01-20,Eastbound,"Waldeck, SK"
CTCX0000731656,2026-01-20T06:50:26.229Z,2026-01-20,Eastbound,"Waldeck, SK"
PROX0000045855,2026-01-20T06:50:26.229Z,2026-01-20,Eastbound,"Waldeck, SK"
PROX0000048664,2026-01-20T06:50:26.229Z,2026-01-20,Eastbound,"Waldeck, SK"
PROX0000047300,2026-01-20T12:47:27.180Z,2026-01-20,Westbound,"Brooks, AB"
CITX0000221109,2026-01-20T12:47:27.180Z,2026-01-20,Westbound,"Brooks, AB"
UTLX0000210126,2026-01-20T12:47:27.180Z,2026-01-20,Westbound,"Brooks, AB"
PROX0000044518,2026-01-20T12:47:27.180Z,2026-01-20,Westbound,"Brooks, AB"
CTCX0000300537,2026-01-20T12:47:27.180Z,2026-01-20,Westbound,"Brooks, AB"
PROX0000041363,2026-01-20T12:47:27.180Z,2026-01-20,Westbound,"Brooks, AB"
PROX0000041381,2026-01-20T12:47:27.180Z,2026-01-20,Westbound,"Brooks, AB"
GATX0000214492,2026-01-20T12:47:27.180Z,2026-01-20,Westbound,"Brooks, AB"
NATX0000303089,2026-01-20T12:47:27.180Z,2026-01-20,Westbound,"Brooks, AB"
CTCX0000732656,2026-01-21T01:10:51.009Z,2026-01-21,Westbound,"Coalhurst, AB"
CTCX0000303104,2026-01-21T01:10:51.009Z,2026-01-21,Westbound,"Coalhurst, AB"
CTCX0000732584,2026-01-21T01:10:51.009Z,2026-01-21,Westbound,"Coalhurst, AB"
CTCX0000300551,2026-01-21T01:10:51.009Z,2026-01-21,Westbound,"Coalhurst, AB"
CTCX0000303183,2026-01-21T01:10:51.009Z,2026-01-21,Westbound,"Coalhurst, AB"
TILX0000355345,2026-01-21T04:32:23.031Z,2026-01-21,Westbound,"Coalhurst, AB"
