date,car_count,filled_count,un1170_count,un1987_count,total_gallons,un1170_gallons,un1987_gallons,total_barrels,un1170_barrels,un1987_barrels,car_count_7d_avg,car_count_14d_avg,car_count_30d_avg,un1170_count_7d_avg,un1170_count_14d_avg,un1170_count_30d_avg,un1987_count_7d_avg,un1987_count_14d_avg,un1987_count_30d_avg,total_gallons_7d_avg,total_gallons_14d_avg,total_gallons_30d_avg,un1170_gallons_7d_avg,un1170_gallons_14d_avg,un1170_gallons_30d_avg,un1987_gallons_7d_avg,un1987_gallons_14d_avg,un1987_gallons_30d_avg,total_barrels_7d_avg,total_barrels_14d_avg,total_barrels_30d_avg,un1170_barrels_7d_avg,un1170_barrels_14d_avg,un1170_barrels_30d_avg,un1987_barrels_7d_avg,un1987_barrels_14d_avg,un1987_barrels_30d_avg
2025-08-15,659,41,50,612,20067262.0,1512779.0,18554483.0,477791.95,36018.55,441773.4,366.43,342.29,364.17,17.57,16.14,25.53,352.43,329.57,342.03,11226799.14,10491187.07,11154493.27,528913.43,477680.29,765728.13,10697885.71,10013506.79,10388765.13,267304.74,249790.17,265583.17,12593.18,11373.34,18231.62,254711.56,238416.83,247351.55
2025-08-16,349,21,23,329,10647833.0,695469.0,9952364.0,253519.83,16558.79,236961.05,339.57,356.0,369.23,18.14,16.5,25.93,324.86,342.93,346.7,10400364.14,10904688.07,11308164.33,545972.71,488618.07,778022.53,9854391.43,10416070.0,10530141.8,247627.72,259635.43,269242.01,12999.35,11633.76,18524.35,234628.37,248001.67,250717.66
2025-08-17,166,5,6,163,5131408.0,181205.0,4950203.0,122176.38,4314.4,117861.98,299.14,339.71,354.07,17.0,16.5,24.93,285.57,326.64,332.53,9174472.86,10410011.07,10848352.7,511710.57,489064.86,748355.53,8662762.29,9920946.21,10099997.17,218439.83,247857.41,258294.11,12183.59,11644.4,17817.99,206256.25,236213.0,240476.12
2025-08-18,518,27,32,490,15859157.0,961000.0,14898157.0,377598.98,22880.95,354718.02,328.43,354.57,352.07,21.29,18.64,22.67,310.71,339.43,332.8,10070720.57,10863178.5,10788697.43,640396.29,553857.71,679407.53,9430324.29,10309320.79,10109289.9,239779.06,258647.11,256873.75,15247.53,13187.09,16176.37,224531.53,245460.02,240697.38
2025-08-19,182,1,5,179,5583697.0,152450.0,5431247.0,132945.17,3629.76,129315.4,319.71,341.79,334.53,20.57,18.21,16.23,302.43,327.0,321.63,9799207.86,10470711.29,10253677.77,621247.0,540979.14,484766.5,9177960.86,9929732.14,9768911.27,233314.47,249302.65,244135.19,14791.6,12880.46,11542.06,218522.88,236422.19,232593.12
2025-08-20,250,3,9,245,7674137.0,271385.0,7402752.0,182717.55,6461.55,176256.0,340.57,323.21,325.5,19.71,16.43,14.17,324.14,310.21,314.67,10428751.57,9909982.5,9976700.67,595279.71,495282.71,422003.17,9833471.86,9414699.79,9554697.5,248303.61,235951.97,237540.49,14173.33,11792.45,10047.69,234130.28,224159.52,227492.8
2025-08-21,465,8,18,450,14216423.0,543762.0,13672661.0,338486.26,12946.71,325539.55,369.86,336.21,334.2,20.43,16.71,14.2,352.57,322.86,323.3,11311416.71,10303193.93,10240200.7,616864.29,503812.14,423219.57,10694552.43,9799381.79,9816981.13,269319.45,245314.14,243814.3,14687.24,11995.53,10076.66,254632.2,233318.61,233737.65
2025-08-22,97,0,2,96,2980382.0,60130.0,2920252.0,70961.48,1431.67,69529.81,289.57,328.0,325.53,13.57,15.57,13.93,278.86,315.64,314.8,8870433.86,10048616.5,9974169.8,409343.0,469128.21,415151.93,8461090.86,9579488.29,9559017.87,211200.81,239252.78,237480.23,9746.26,11169.72,9884.57,201454.54,228083.05,227595.66
2025-08-23,427,10,17,413,13050200.0,488508.0,12561692.0,310719.05,11631.14,299087.9,300.71,320.14,329.17,12.71,15.43,14.27,290.86,307.86,318.1,9213629.14,9806996.64,10085417.67,379777.14,462874.93,424385.2,8833852.0,9344121.71,9661032.47,219372.12,233499.92,240128.99,9042.31,11020.83,10104.41,210329.81,222479.09,230024.58
2025-08-24,304,6,15,293,9343283.0,453290.0,8889993.0,222459.12,10792.62,211666.5,320.43,309.79,335.47,14.0,15.5,14.47,309.43,297.5,324.27,9815325.57,9494899.21,10277695.47,418646.43,465178.5,430369.43,9396679.14,9029720.71,9847326.03,233698.23,226069.03,244707.04,9967.77,11075.68,10246.89,223730.45,214993.35,234460.14
2025-08-25,501,35,44,461,15358152.0,1327511.0,14030641.0,365670.29,31607.4,334062.88,318.0,323.21,337.2,15.71,18.5,15.33,305.29,308.0,325.13,9743753.43,9907237.0,10329583.43,471005.14,555700.71,456382.13,9272748.29,9351536.29,9873201.3,231994.13,235886.6,245942.46,11214.41,13230.97,10866.24,220779.72,222655.63,235076.22
2025-08-26,424,18,18,409,12967027.0,545757.0,12421270.0,308738.74,12994.21,295744.52,352.57,336.14,342.1,17.57,19.07,15.8,338.14,320.29,329.57,10798514.86,10298861.36,10478308.57,527191.86,574219.43,470541.7,10271323.0,9724641.93,10007766.87,257107.5,245210.99,249483.54,12552.19,13671.89,11203.37,244555.31,231539.09,238280.16
2025-08-27,353,3,14,343,10830063.0,409770.0,10420293.0,257858.64,9756.43,248102.21,367.29,353.93,344.0,18.29,19.0,16.07,352.14,338.14,331.23,11249361.43,10839056.5,10536715.53,546961.14,571120.43,478159.7,10702400.29,10267936.07,10058555.83,267841.94,258072.77,250874.18,13022.88,13598.1,11384.75,254819.05,244474.67,239489.42
2025-08-28,80,3,13,70,2507556.0,387050.0,2120506.0,59703.71,9215.48,50488.24,312.29,341.07,339.17,17.57,19.0,16.13,297.86,325.21,326.37,9576666.14,10444041.43,10393683.27,524573.71,570719.0,481137.87,9052092.43,9873322.43,9912545.4,228015.86,248667.65,247468.65,12489.85,13588.55,11455.66,215526.01,235079.1,236012.98
2025-08-29,308,1,2,309,9442450.0,60591.0,9381859.0,224820.24,1442.64,223377.6,342.43,316.0,332.93,17.57,15.57,15.2,328.29,303.57,321.03,10499818.71,9685126.29,10203676.8,524639.57,466991.29,452899.63,9975179.14,9218135.0,9750777.17,249995.68,230598.25,242944.69,12491.42,11118.84,10783.32,237504.26,219479.4,232161.36
2025-08-30,504,3,9,498,15350862.0,274020.0,15076842.0,365496.71,6524.29,358972.43,353.43,327.07,337.8,16.43,14.57,15.13,340.43,315.64,325.93,10828484.71,10021056.93,10349562.8,493998.43,436887.79,450988.73,10334486.29,9584169.14,9898574.07,257821.06,238596.59,246418.16,11761.87,10402.09,10737.83,246059.2,228194.5,235680.33
2025-08-31,514,17,102,415,15678581.0,3102265.0,12576316.0,373299.55,73863.45,299436.1,383.43,351.93,341.13,28.86,21.43,18.5,357.86,333.64,325.9,11733527.29,10774426.43,10449927.67,872423.43,645534.93,553389.57,10861103.86,10128891.5,9896538.1,279369.7,256533.96,248807.8,20771.99,15369.88,13175.94,258597.71,241164.08,235631.86
2025-09-01,404,2,54,354,12390596.0,1640270.0,10750326.0,295014.19,39054.05,255960.14,369.57,343.79,349.37,30.29,23.0,19.7,342.57,323.93,332.97,11309590.71,10526672.07,10700986.9,917103.29,694054.21,589987.23,10392487.43,9832617.86,10110999.67,269275.97,250635.05,254785.4,21835.79,16525.1,14047.32,247440.18,234109.95,240738.09
2025-09-02,140,1,101,42,4340903.0,3066840.0,1274063.0,103354.83,73020.0,30334.83,329.0,340.79,340.9,42.14,29.86,22.87,290.14,314.14,321.33,10077287.29,10437901.07,10443787.47,1277258.0,902224.93,686383.57,8800029.29,9535676.14,9757403.9,239935.41,248521.45,248661.61,30410.91,21481.55,16342.47,209524.51,227039.91,232319.14
2025-09-03,304,1,177,131,9336288.0,5356277.0,3980011.0,222292.57,127530.4,94762.17,322.0,344.64,340.7,65.43,41.86,28.7,259.86,306.0,315.33,9863890.86,10556626.14,10437836.63,1983901.86,1265431.5,863129.47,7879989.0,9291194.64,9574707.17,234854.54,251348.24,248519.92,47235.76,30129.32,20550.7,187618.79,221218.92,227969.22
2025-09-04,424,0,57,369,12972082.0,1726240.0,11245842.0,308859.1,41100.95,267758.14,371.14,341.71,342.8,71.71,44.64,30.23,302.57,300.21,315.87,11358823.14,10467744.64,10500964.77,2175214.71,1349894.21,909579.13,9183608.43,9117850.43,9591385.63,270448.17,249232.02,250022.97,51790.83,32140.34,21656.65,218657.34,217091.68,228366.32
2025-09-05,213,6,7,209,6597800.0,212842.0,6384958.0,157090.48,5067.67,152022.81,357.57,350.0,332.9,72.43,45.0,29.33,288.29,308.29,306.83,10952444.57,10726131.64,10203413.43,2196964.86,1360802.21,886302.7,8755479.71,9365329.43,9317110.73,260772.49,255384.09,242938.42,52308.69,32400.05,21102.44,208463.8,222984.03,221835.97
2025-09-06,506,4,10,499,15479764.0,287089.0,15192675.0,368565.81,6835.45,361730.36,357.86,355.64,340.33,72.57,44.5,29.2,288.43,314.43,314.37,10970859.14,10899671.93,10429023.47,2198831.86,1346415.14,881727.33,8772027.29,9553256.79,9547296.13,261210.93,259516.0,248310.08,52353.14,32057.5,20993.51,208857.79,227458.49,227316.57
2025-09-07,400,7,16,387,12241484.0,481355.0,11760129.0,291463.9,11460.83,280003.07,341.57,362.5,346.6,60.29,44.57,29.13,284.43,321.14,320.7,10479845.29,11106686.29,10618924.07,1824416.14,1348419.79,879582.33,8655429.14,9758266.5,9739341.73,249520.13,264444.91,252831.53,43438.48,32105.23,20942.44,206081.65,232339.68,231889.09
2025-09-08,462,4,12,454,14127016.0,361215.0,13765801.0,336357.52,8600.36,327757.17,349.86,359.71,344.1,54.29,42.29,28.9,298.71,320.64,318.43,10727905.29,11018748.0,10542062.0,1641694.0,1279398.64,872421.03,9086211.29,9739349.36,9669640.97,255426.32,262351.14,251001.48,39087.95,30461.87,20771.93,216338.36,231889.27,230229.55
2025-09-09,255,7,16,241,7794842.0,480771.0,7314071.0,185591.48,11446.93,174144.55,366.29,347.64,337.63,42.14,42.14,28.97,327.14,308.64,311.87,11221325.14,10649306.21,10344801.83,1272255.57,1274756.79,874412.07,9949069.57,9374549.43,9470389.77,267174.41,253554.91,246304.81,30291.8,30351.35,20819.33,236882.61,223203.56,225485.47
2025-09-10,408,2,4,408,12555047.0,122147.0,12432900.0,298929.69,2908.26,296021.43,381.14,351.57,340.8,17.43,41.43,29.03,366.71,313.29,315.0,11681147.86,10772519.36,10443789.3,524522.71,1254212.29,876476.97,11156625.14,9518307.07,9567312.33,278122.57,256488.56,248661.65,12488.64,29862.2,20868.5,265633.93,226626.36,227793.15
2025-09-11,399,7,9,393,12210491.0,259882.0,11950609.0,290725.98,6187.67,284538.31,377.57,374.36,346.0,10.57,41.14,29.0,370.14,336.36,320.2,11572349.14,11465586.14,10601329.47,315043.0,1245128.86,875589.87,11257306.14,10220457.29,9725739.6,275532.12,272990.15,252412.61,7501.02,29645.92,20847.38,268031.1,243344.22,231565.23
2025-09-12,276,0,7,272,8492177.0,212050.0,8280127.0,202194.69,5048.81,197145.88,386.57,372.07,351.73,10.57,41.5,28.73,379.14,333.71,326.17,11842974.43,11397709.5,10775491.0,314929.86,1255947.36,867553.0,11528044.57,10141762.14,9907938.0,281975.58,271374.04,256559.31,7498.33,29903.51,20656.02,274477.25,241470.53,235903.29
2025-09-13,340,11,21,323,10430955.0,615900.0,9815055.0,248356.07,14664.29,233691.79,362.86,360.36,354.4,12.14,42.36,29.0,354.0,321.21,328.57,11121716.0,11046287.57,10855263.93,361902.86,1280367.36,874994.0,10759813.14,9765920.21,9980269.93,264802.76,263006.85,258458.67,8616.74,30484.94,20833.19,256186.03,232521.91,237625.47
2025-09-14,184,3,10,178,5661036.0,303190.0,5357846.0,134786.57,7218.81,127567.76,332.0,336.79,338.57,11.29,35.79,27.67,324.14,304.29,314.1,10181652.0,10330748.64,10375056.4,336450.71,1080433.43,834674.37,9845201.29,9250315.21,9540382.03,242420.29,245970.21,247025.15,8010.73,25724.61,19873.2,234409.56,220245.6,227151.95
2025-09-15,372,22,27,348,11392757.0,820100.0,10572657.0,271256.12,19526.19,251729.93,319.14,334.5,339.33,13.43,33.86,27.8,309.0,303.86,314.73,9791043.57,10259474.43,10399887.2,402005.71,1021849.86,838828.73,9389037.86,9237624.57,9561058.47,233120.09,244273.2,247616.36,9571.57,24329.76,19972.11,223548.52,219943.44,227644.25
2025-09-16,399,10,13,389,12235169.0,379635.0,11855534.0,291313.55,9038.93,282274.62,339.71,353.0,347.1,13.0,27.57,28.03,330.14,328.64,322.27,10425376.0,10823350.57,10636679.23,387557.71,829906.64,845443.07,10037818.29,9993443.93,9791236.17,248223.24,257698.82,253254.27,9227.57,19759.68,20129.6,238995.67,237939.14,233124.67
2025-09-17,417,24,29,391,12756657.0,867070.0,11889587.0,303729.93,20644.52,283085.4,341.0,361.07,343.73,16.57,17.0,27.93,327.71,347.21,318.97,10454177.43,11067662.64,10533262.57,493975.29,509249.0,842312.07,9960202.14,10558413.64,9690950.5,248908.99,263515.78,250791.97,11761.32,12124.98,20055.05,237147.67,251390.8,230736.92
2025-09-18,216,10,15,205,6701076.0,456230.0,6244846.0,159549.43,10862.62,148686.81,314.86,346.21,344.87,17.43,14.0,28.27,300.86,335.5,319.83,9667118.14,10619733.64,10570508.53,522025.0,418534.0,852438.07,9145093.14,10201199.64,9718070.47,230169.48,252850.8,251678.78,12429.17,9965.1,20296.14,217740.31,242885.71,231382.63
2025-09-19,250,0,2,251,7647504.0,55220.0,7592284.0,182083.43,1314.76,180768.67,311.14,348.86,344.87,16.71,13.64,28.03,297.86,338.5,320.03,9546450.57,10694712.5,10569620.77,499620.71,407275.29,845232.57,9046829.86,10287437.21,9724388.2,227296.44,254636.01,251657.64,11895.73,9697.03,20124.58,215400.71,244938.98,231533.05
2025-09-20,226,1,2,226,6910893.0,60260.0,6850633.0,164545.07,1434.76,163110.31,294.86,328.86,336.9,14.0,13.07,27.5,284.0,319.0,312.57,9043584.57,10082650.29,10326103.1,420243.57,391073.21,829115.83,8623341.0,9691577.07,9496987.27,215323.44,240063.1,245859.6,10005.8,9311.27,19740.85,205317.64,230751.84,226118.74
2025-09-21,124,12,18,108,3791499.0,527866.0,3263633.0,90273.79,12568.24,77705.55,286.29,309.14,337.8,15.14,13.21,28.03,274.0,299.07,312.97,8776507.86,9479079.93,10353140.33,452340.14,394395.43,844707.03,8324167.71,9084684.5,9508433.3,208964.47,225692.38,246503.34,10770.0,9390.37,20112.07,198194.47,216302.01,226391.27
2025-09-22,580,11,20,564,17686334.0,592045.0,17094289.0,421103.19,14096.31,407006.88,316.0,317.57,342.9,14.14,13.79,28.13,304.86,306.93,318.0,9675590.29,9733316.93,10507678.13,419760.86,410883.29,848158.27,9255829.43,9322433.64,9659519.87,230371.2,231745.64,250182.81,9994.31,9782.94,20194.24,220376.89,221962.71,229988.57
2025-09-23,264,1,7,261,8122560.0,212260.0,7910300.0,193394.29,5053.81,188340.48,296.71,318.21,341.57,13.29,13.14,27.87,286.57,308.36,316.93,9088074.71,9756725.36,10466987.37,395850.14,391703.93,840123.93,8692224.57,9365021.43,9626863.43,216382.73,232302.99,249213.99,9425.0,9326.28,20002.95,206957.73,222976.7,229211.03
2025-09-24,312,10,15,300,9548711.0,454990.0,9093721.0,227350.26,10833.1,216517.17,281.71,311.36,335.27,11.29,13.93,26.9,273.57,300.64,311.57,8629796.71,9541987.07,10273339.33,336981.57,415478.43,811039.9,8292815.14,9126508.64,9462299.43,205471.35,227190.17,244603.32,8023.37,9892.34,19310.47,197447.98,217297.83,225292.84
2025-09-25,133,9,11,124,4106750.0,333820.0,3772930.0,97779.76,7948.1,89831.67,269.86,292.36,325.57,10.71,14.07,26.67,262.0,281.43,302.07,8259178.71,8963148.43,9977996.77,319494.43,420759.71,803975.33,7939684.29,8542388.71,9174021.43,196647.11,213408.3,237571.35,7607.01,10018.09,19142.27,189040.1,203390.21,218429.08
2025-09-26,223,17,22,203,6846739.0,660993.0,6185746.0,163017.6,15737.93,147279.67,266.0,288.57,321.23,13.57,15.14,26.93,255.14,276.5,297.4,8144783.71,8845617.14,9845219.3,406033.43,452827.07,812349.43,7738750.29,8392790.07,9032869.87,193923.42,210609.93,234409.98,9667.46,10781.6,19341.65,184255.96,199828.34,215068.33
2025-09-27,509,39,48,465,15581756.0,1456069.0,14125687.0,370994.19,34668.31,336325.88,306.43,300.64,335.53,20.14,17.07,28.1,289.29,286.64,310.57,9383478.43,9213531.5,10281025.97,605434.71,512839.14,847983.4,8778043.71,8700692.36,9433042.57,223416.15,219369.8,244786.33,14415.11,12210.46,20190.08,209001.04,207159.34,224596.25
2025-09-28,189,3,4,187,5729517.0,109280.0,5620237.0,136417.07,2601.9,133815.17,315.71,301.0,331.57,18.14,16.64,28.17,300.57,287.29,306.5,9660338.14,9218423.0,10157261.53,545636.71,498988.43,849606.37,9114701.43,8719434.57,9307655.17,230008.05,219486.26,241839.56,12991.35,11880.68,20228.72,217016.7,207605.59,221610.84
2025-09-29,167,0,5,167,5186081.0,151200.0,5034881.0,123478.12,3600.0,119878.12,256.71,286.36,320.33,16.0,15.07,28.03,243.86,274.36,295.47,7874587.71,8775089.0,9818435.5,482658.86,451209.86,845512.37,7391928.86,8323879.14,8972923.13,187490.18,208930.69,233772.27,11491.88,10743.09,20131.25,175998.31,198187.6,213641.03
2025-09-30,693,39,57,641,21132216.0,1723039.0,19409177.0,503148.0,41024.74,462123.26,318.0,307.36,326.3,23.14,18.21,26.53,298.14,292.36,303.0,9733110.0,9410592.36,10000223.33,698484.43,547167.29,799538.17,9034625.57,8863425.07,9200685.17,231740.71,224061.72,238100.56,16630.58,13027.79,19036.62,215110.13,211033.93,219063.93
2025-10-01,423,15,19,409,12983504.0,575030.0,12408474.0,309131.05,13691.19,295439.86,333.86,307.79,326.93,23.71,17.5,25.37,313.71,293.64,304.83,10223794.71,9426795.71,10019986.93,715633.0,526307.29,764030.17,9508161.71,8900488.43,9255956.77,243423.68,224447.52,238571.12,17038.88,12531.13,18191.19,226384.8,211916.39,220379.92
2025-10-02,365,10,10,359,11176466.0,295737.0,10880729.0,266106.33,7041.36,259064.98,367.0,318.43,334.43,23.57,17.14,22.33,347.29,304.64,315.4,11233754.14,9746466.43,10247839.03,710192.57,514843.5,671660.07,10523561.57,9231622.93,9576178.97,267470.34,232058.73,243996.17,16909.35,12258.18,15991.91,250560.99,219800.55,228004.26
2025-10-03,532,7,11,525,16265549.0,325331.0,15940218.0,387274.98,7745.98,379529.0,411.14,338.57,342.03,22.0,17.79,16.8,393.29,324.21,328.53,12579298.43,10362041.07,10478814.4,662240.86,534137.14,503961.87,11917057.57,9827903.93,9974852.53,299507.11,246715.26,249495.58,15767.64,12717.55,11999.09,283739.47,233997.71,237496.49
2025-10-04,391,11,20,375,11985717.0,602186.0,11383531.0,285374.21,14337.76,271036.45,394.29,350.36,340.93,18.0,19.07,15.57,380.43,334.86,328.73,12065578.57,10724528.5,10445935.57,540257.57,572846.14,466493.4,11525321.0,10151682.36,9979442.17,287275.68,255345.92,248712.75,12863.28,13639.19,11106.99,274412.41,241706.72,237605.77
2025-10-05,478,2,5,478,14617937.0,146390.0,14471547.0,348046.12,3485.48,344560.64,435.57,375.64,349.77,18.14,18.14,15.5,422.0,361.29,337.7,13335352.86,11497845.5,10713273.47,545559.0,545597.86,464278.33,12789793.86,10952247.64,10248995.13,317508.4,273758.23,255077.94,12989.5,12990.43,11054.25,304518.9,260767.8,244023.69
2025-10-06,414,2,3,415,12668419.0,91070.0,12577349.0,301629.02,2168.33,299460.69,470.86,363.79,346.7,17.86,16.93,15.27,457.43,350.64,334.9,14404258.29,11139423.0,10619561.97,536969.0,509813.93,457744.37,13867289.29,10629609.07,10161817.6,342958.53,265224.36,252846.71,12784.98,12138.43,10898.68,330173.55,253085.93,241948.04
2025-10-07,352,9,12,344,10791862.0,359556.0,10432306.0,256949.1,8560.86,248388.24,422.14,370.07,345.1,11.43,17.29,15.13,415.0,356.57,333.47,12927064.86,11330087.43,10571241.23,342185.71,520335.07,453684.4,12584879.14,10809752.36,10117556.83,307787.26,269763.99,251696.22,8147.28,12388.93,10802.01,299639.98,257375.06,240894.21
2025-10-08,806,37,42,769,24641567.0,1265231.0,23376336.0,586703.98,30124.55,556579.43,476.86,405.36,356.57,14.71,19.21,16.13,466.43,390.07,343.97,14592502.43,12408148.57,10921726.27,440785.86,578209.43,483818.27,14151716.57,11829939.14,10437908.0,347440.53,295432.11,260041.1,10494.9,13766.89,11519.48,336945.63,281665.22,248521.62
2025-10-09,359,28,32,332,11076846.0,973745.0,10103101.0,263734.43,23184.4,240550.02,476.0,421.5,360.03,17.86,20.71,16.67,462.57,404.93,347.0,14578271.0,12906012.57,11031126.4,537644.14,623918.36,500250.73,14040626.86,12282094.21,10530875.67,347101.69,307286.01,262645.87,12801.05,14855.2,11910.73,334300.64,292430.82,250735.14
2025-10-10,192,3,6,190,5959921.0,181690.0,5778231.0,141902.88,4325.95,137576.93,427.43,419.29,352.83,17.14,19.57,16.73,414.71,404.0,339.73,13106038.43,12842668.43,10811288.87,517124.0,589682.43,502235.5,12588914.43,12252986.0,10309053.37,312048.53,305777.82,257411.64,12312.48,14040.06,11957.99,299736.06,291737.76,245453.65
2025-10-11,463,2,9,458,14101665.0,258007.0,13843658.0,335753.93,6143.02,329610.9,437.71,416.0,354.97,15.57,16.79,16.73,426.57,403.5,341.9,13408316.71,12736947.64,10874328.0,467955.57,504106.57,502173.0,12940361.14,12232841.07,10372155.0,319245.64,303260.66,258912.57,11141.8,12002.54,11956.5,308103.84,291258.12,246956.07
2025-10-12,181,5,13,172,5599654.0,373270.0,5226384.0,133325.1,8887.38,124437.71,395.29,415.43,351.8,16.71,17.43,16.93,382.86,402.43,338.57,12119990.57,12727671.71,10777910.57,500367.0,522963.0,507547.0,11619623.57,12204708.71,10270363.57,288571.21,303039.8,256616.92,11913.5,12451.5,12084.45,276657.7,290588.3,244532.47
2025-10-13,267,1,4,267,8199197.0,121390.0,8077807.0,195218.98,2890.24,192328.74,374.29,422.57,349.37,16.86,17.36,16.37,361.71,409.57,336.7,11481530.29,12942894.29,10703518.63,504698.43,520833.71,491063.33,10976831.86,12422060.57,10212455.3,273369.77,308164.15,254845.68,12016.63,12400.8,11691.98,261353.14,295763.35,243153.7
2025-10-14,427,3,7,424,13094561.0,211050.0,12883511.0,311775.26,5025.0,306750.26,385.0,403.57,357.47,16.14,13.79,16.27,373.14,394.07,344.9,11810487.29,12368776.07,10951302.8,483483.29,412834.5,487992.0,11327004.0,11955941.57,10463310.8,281202.08,294494.67,260745.31,11511.51,9829.39,11618.86,269690.57,284665.28,249126.45
2025-10-15,198,2,4,198,6141421.0,121200.0,6020221.0,146224.31,2885.71,143338.6,298.14,387.5,351.67,10.71,12.71,15.5,291.57,379.0,339.9,9167609.29,11880055.86,10776258.27,320050.29,380418.07,464695.33,8847559.0,11499637.79,10311562.93,218276.41,282858.47,256577.58,7620.24,9057.57,11064.17,210656.17,273800.9,245513.4
2025-10-16,479,35,39,445,14607913.0,1139524.0,13468389.0,347807.45,27131.52,320675.93,315.29,395.64,354.33,11.71,14.79,16.37,307.71,385.14,341.77,9672047.43,12125159.21,10855349.73,343733.0,440688.57,490024.97,9328314.43,11684470.64,10365324.77,230286.84,288694.27,258460.71,8184.12,10492.58,11667.26,222102.72,278201.68,246793.45
2025-10-17,229,3,8,226,7113887.0,241280.0,6872607.0,169378.26,5744.76,163633.5,320.57,374.0,348.07,12.0,14.57,15.67,312.86,363.79,336.27,9836899.71,11471469.07,10667257.4,352245.86,434684.93,469165.3,9484653.86,11036784.14,10198092.1,234211.9,273130.22,253982.32,8386.8,10349.64,11170.6,225825.09,262780.57,242811.72
2025-10-18,377,10,15,366,11586837.0,451603.0,11135234.0,275877.07,10752.45,265124.62,308.29,373.0,353.43,12.86,14.21,15.67,299.71,363.14,341.63,9477638.57,11442977.64,10830116.1,379902.43,423929.0,469011.07,9097736.14,11019048.64,10361105.03,225658.06,272451.85,257859.91,9045.29,10093.55,11166.93,216612.77,262358.3,246692.98
2025-10-19,392,4,5,392,12079855.0,150130.0,11929725.0,287615.6,3574.52,284041.07,338.43,366.86,358.17,11.71,14.21,15.77,331.14,357.0,346.33,10403381.57,11261686.07,10977861.13,348025.29,424196.14,472174.73,10055356.29,10837489.93,10505686.4,247699.56,268135.38,261377.65,8286.31,10099.91,11242.26,239413.25,258035.47,250135.39
2025-10-20,438,14,29,413,13343406.0,874495.0,12468911.0,317700.14,20821.31,296878.83,362.86,368.57,365.23,15.29,16.07,16.67,352.0,356.86,352.57,11138268.57,11309899.43,11192278.23,455611.71,480155.07,499315.9,10682656.86,10829744.36,10692962.33,265196.87,269283.32,266482.82,10847.9,11432.26,11888.47,254348.97,257851.06,254594.34
2025-10-21,559,8,12,551,17023422.0,350220.0,16673202.0,405319.57,8338.57,396981.0,381.71,383.36,379.73,16.0,16.07,16.47,370.14,371.64,367.33,11699534.43,11755010.86,11633342.33,475493.14,479488.21,493394.37,11224041.29,11275522.64,11139947.97,278560.34,279881.21,276984.34,11321.26,11416.38,11747.48,267239.08,268464.82,265236.86
2025-10-22,443,22,29,418,13616198.0,877725.0,12738473.0,324195.19,20898.21,303296.98,416.71,357.43,375.17,19.57,15.14,16.77,401.57,346.57,362.47,12767359.71,10967484.5,11497671.13,583568.14,451809.21,502917.03,12183791.57,10515675.29,10994754.1,303984.75,261130.58,273754.08,13894.48,10757.36,11974.21,290090.28,250373.22,261779.86
2025-10-23,372,22,28,348,11395197.0,834360.0,10560837.0,271314.21,19865.71,251448.5,401.43,358.36,378.77,18.0,14.86,17.47,387.71,347.71,365.37,12308400.29,10990223.86,11606759.03,539973.29,441853.14,523653.7,11768427.0,10548370.71,11083105.33,293057.15,261672.0,276351.41,12856.5,10520.31,12467.94,280200.64,251151.68,263883.46
2025-10-24,469,9,12,461,14367778.0,368550.0,13999228.0,342089.95,8775.0,333314.95,435.71,378.14,384.0,18.57,15.29,17.37,421.29,367.07,370.73,13344670.43,11590785.07,11767394.6,558154.71,455200.29,520772.37,12786515.71,11135584.79,11246622.23,317730.25,275971.07,280176.06,13289.4,10838.1,12399.34,304440.85,265132.97,267776.72
2025-10-25,261,2,6,259,8070998.0,183810.0,7887188.0,192166.62,4376.43,187790.19,419.14,363.71,388.27,17.29,15.07,17.2,406.0,352.86,375.23,12842407.71,11160023.14,11899536.2,519898.57,449900.5,515772.03,12322509.14,10710122.64,11383764.17,305771.61,265714.84,283322.29,12378.54,10711.92,12280.29,293393.07,255002.92,271042.0
2025-10-26,664,18,21,648,20266612.0,583056.0,19683556.0,482538.38,13882.29,468656.1,458.0,398.21,402.97,19.57,15.64,17.17,442.57,386.86,390.07,14011944.43,12207663.0,12346865.3,581745.14,464885.21,513174.13,13430199.29,11742777.79,11833691.17,333617.72,290658.64,293972.98,13851.07,11068.69,12218.43,319766.65,279589.95,281754.55
2025-10-27,311,7,22,293,9498929.0,635628.0,8863301.0,226164.98,15134.0,211030.98,439.86,401.36,396.37,18.57,16.93,16.3,425.43,388.71,384.33,13462733.43,12300501.0,12144104.4,547621.29,501616.5,485826.1,12915112.14,11798884.5,11658278.3,320541.27,292869.07,289145.34,13038.6,11943.25,11567.29,307502.67,280925.82,277578.06
